,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
69,192.168.159.238,104.91.24.100,6,TCP,54,70,2024-03-27 02:36:25.677800,1711503385.677800100,,,,,,,,,,47586,443,0x0010,773,64921,
70,192.168.159.238,104.91.24.100,6,TCP,54,71,2024-03-27 02:36:25.677821,1711503385.677821300,,,,,,,,,,47586,443,0x0010,773,67601,
71,104.91.24.100,192.168.159.238,6,TCP,2734,72,2024-03-27 02:36:25.682238,1711503385.682237800,,,,,,,,,,443,47586,0x0018,67601,773,
72,192.168.159.238,104.91.24.100,6,TCP,54,73,2024-03-27 02:36:25.682255,1711503385.682254600,,,,,,,,,,47586,443,0x0010,773,70281,
73,104.91.24.100,192.168.159.238,6,TCP,1394,74,2024-03-27 02:36:25.685012,1711503385.685011700,,,,,,,,,,443,47586,0x0010,70281,773,
74,192.168.159.238,104.91.24.100,6,TCP,54,75,2024-03-27 02:36:25.685029,1711503385.685028700,,,,,,,,,,47586,443,0x0010,773,71621,
75,104.91.24.100,192.168.159.238,6,TLS,1394,76,2024-03-27 02:36:25.691405,1711503385.691404500,,,,,,,,,,443,47586,0x0018,71621,773,TLS_Packet_Captured
76,104.91.24.100,192.168.159.238,6,TCP,2734,77,2024-03-27 02:36:25.691405,1711503385.691404900,,,,,,,,,,443,47586,0x0018,72961,773,
77,104.91.24.100,192.168.159.238,6,TCP,1394,78,2024-03-27 02:36:25.691405,1711503385.691404900,,,,,,,,,,443,47586,0x0010,75641,773,
78,192.168.159.238,104.91.24.100,6,TCP,54,79,2024-03-27 02:36:25.691423,1711503385.691423300,,,,,,,,,,47586,443,0x0010,773,72961,
79,192.168.159.238,104.91.24.100,6,TCP,54,80,2024-03-27 02:36:25.691433,1711503385.691432900,,,,,,,,,,47586,443,0x0010,773,75641,
80,192.168.159.238,104.91.24.100,6,TCP,54,81,2024-03-27 02:36:25.691435,1711503385.691434600,,,,,,,,,,47586,443,0x0010,773,76981,
81,104.91.24.100,192.168.159.238,6,TCP,1394,82,2024-03-27 02:36:25.694414,1711503385.694414000,,,,,,,,,,443,47586,0x0018,76981,773,
82,104.91.24.100,192.168.159.238,6,TCP,2734,83,2024-03-27 02:36:25.694414,1711503385.694414200,,,,,,,,,,443,47586,0x0018,78321,773,
83,104.91.24.100,192.168.159.238,6,TLS,1394,84,2024-03-27 02:36:25.694414,1711503385.694414200,,,,,,,,,,443,47586,0x0010,81001,773,TLS_Packet_Captured
84,192.168.159.238,104.91.24.100,6,TCP,54,85,2024-03-27 02:36:25.694432,1711503385.694431800,,,,,,,,,,47586,443,0x0010,773,78321,
85,192.168.159.238,104.91.24.100,6,TCP,54,86,2024-03-27 02:36:25.694441,1711503385.694441400,,,,,,,,,,47586,443,0x0010,773,81001,
86,192.168.159.238,104.91.24.100,6,TCP,54,87,2024-03-27 02:36:25.694443,1711503385.694443400,,,,,,,,,,47586,443,0x0010,773,82341,
87,104.91.24.100,192.168.159.238,6,TCP,1394,88,2024-03-27 02:36:25.700851,1711503385.700850800,,,,,,,,,,443,47586,0x0018,82341,773,
88,104.91.24.100,192.168.159.238,6,TCP,2734,89,2024-03-27 02:36:25.700851,1711503385.700851000,,,,,,,,,,443,47586,0x0018,83681,773,
89,104.91.24.100,192.168.159.238,6,TCP,1394,90,2024-03-27 02:36:25.700851,1711503385.700851000,,,,,,,,,,443,47586,0x0010,86361,773,
90,192.168.159.238,104.91.24.100,6,TCP,54,91,2024-03-27 02:36:25.700869,1711503385.700868500,,,,,,,,,,47586,443,0x0010,773,83681,
91,192.168.159.238,104.91.24.100,6,TCP,54,92,2024-03-27 02:36:25.700877,1711503385.700877500,,,,,,,,,,47586,443,0x0010,773,86361,
92,192.168.159.238,104.91.24.100,6,TCP,54,93,2024-03-27 02:36:25.700879,1711503385.700879100,,,,,,,,,,47586,443,0x0010,773,87701,
93,104.91.24.100,192.168.159.238,6,TCP,1394,94,2024-03-27 02:36:25.709745,1711503385.709745500,,,,,,,,,,443,47586,0x0018,87701,773,
94,104.91.24.100,192.168.159.238,6,TCP,1394,95,2024-03-27 02:36:25.709746,1711503385.709745700,,,,,,,,,,443,47586,0x0018,89041,773,
95,104.91.24.100,192.168.159.238,6,TCP,2734,96,2024-03-27 02:36:25.709746,1711503385.709745800,,,,,,,,,,443,47586,0x0018,90381,773,
96,104.91.24.100,192.168.159.238,6,TCP,2734,97,2024-03-27 02:36:25.709746,1711503385.709745800,,,,,,,,,,443,47586,0x0018,93061,773,
97,104.91.24.100,192.168.159.238,6,TCP,2734,98,2024-03-27 02:36:25.709746,1711503385.709745800,,,,,,,,,,443,47586,0x0018,95741,773,
98,192.168.159.238,104.91.24.100,6,TCP,54,99,2024-03-27 02:36:25.709765,1711503385.709764600,,,,,,,,,,47586,443,0x0010,773,89041,
99,192.168.159.238,104.91.24.100,6,TCP,54,100,2024-03-27 02:36:25.709775,1711503385.709774800,,,,,,,,,,47586,443,0x0010,773,90381,
100,192.168.159.238,104.91.24.100,6,TCP,54,101,2024-03-27 02:36:25.709776,1711503385.709776500,,,,,,,,,,47586,443,0x0010,773,93061,
101,192.168.159.238,104.91.24.100,6,TCP,54,102,2024-03-27 02:36:25.709778,1711503385.709777700,,,,,,,,,,47586,443,0x0010,773,95741,
102,192.168.159.238,104.91.24.100,6,TCP,54,103,2024-03-27 02:36:25.709780,1711503385.709780400,,,,,,,,,,47586,443,0x0010,773,98421,
103,104.91.24.100,192.168.159.238,6,TLS,2734,104,2024-03-27 02:36:25.712976,1711503385.712975500,,,,,,,,,,443,47586,0x0018,98421,773,TLS_Packet_Captured
104,192.168.159.238,104.91.24.100,6,TCP,54,105,2024-03-27 02:36:25.712993,1711503385.712992700,,,,,,,,,,47586,443,0x0010,773,101101,
105,104.91.24.100,192.168.159.238,6,TCP,2734,106,2024-03-27 02:36:25.713634,1711503385.713634500,,,,,,,,,,443,47586,0x0018,101101,773,
106,192.168.159.238,104.91.24.100,6,TCP,54,107,2024-03-27 02:36:25.713648,1711503385.713647500,,,,,,,,,,47586,443,0x0010,773,103781,
107,104.91.24.100,192.168.159.238,6,TCP,2734,108,2024-03-27 02:36:25.713928,1711503385.713928400,,,,,,,,,,443,47586,0x0018,103781,773,
108,192.168.159.238,104.91.24.100,6,TCP,54,109,2024-03-27 02:36:25.713935,1711503385.713935100,,,,,,,,,,47586,443,0x0010,773,106461,
109,104.91.24.100,192.168.159.238,6,TCP,2734,110,2024-03-27 02:36:25.726151,1711503385.726151300,,,,,,,,,,443,47586,0x0018,106461,773,
110,192.168.159.238,104.91.24.100,6,TCP,54,111,2024-03-27 02:36:25.726172,1711503385.726172500,,,,,,,,,,47586,443,0x0010,773,109141,
111,104.91.24.100,192.168.159.238,6,TCP,2734,112,2024-03-27 02:36:25.726562,1711503385.726562000,,,,,,,,,,443,47586,0x0018,109141,773,
112,104.91.24.100,192.168.159.238,6,TCP,2734,113,2024-03-27 02:36:25.726562,1711503385.726562000,,,,,,,,,,443,47586,0x0018,111821,773,
113,104.91.24.100,192.168.159.238,6,TLS,2734,114,2024-03-27 02:36:25.726562,1711503385.726562100,,,,,,,,,,443,47586,0x0018,114501,773,TLS_Packet_Captured
114,192.168.159.238,104.91.24.100,6,TCP,54,115,2024-03-27 02:36:25.726570,1711503385.726569700,,,,,,,,,,47586,443,0x0010,773,111821,
115,192.168.159.238,104.91.24.100,6,TCP,54,116,2024-03-27 02:36:25.726575,1711503385.726575100,,,,,,,,,,47586,443,0x0010,773,114501,
116,192.168.159.238,104.91.24.100,6,TCP,54,117,2024-03-27 02:36:25.726577,1711503385.726576600,,,,,,,,,,47586,443,0x0010,773,117181,
117,104.91.24.100,192.168.159.238,6,TCP,2734,118,2024-03-27 02:36:25.727117,1711503385.727117200,,,,,,,,,,443,47586,0x0018,117181,773,
118,104.91.24.100,192.168.159.238,6,TLS,4074,119,2024-03-27 02:36:25.727117,1711503385.727117300,,,,,,,,,,443,47586,0x0018,119861,773,TLS_Packet_Captured
119,104.91.24.100,192.168.159.238,6,TCP,1394,120,2024-03-27 02:36:25.727117,1711503385.727117300,,,,,,,,,,443,47586,0x0010,123881,773,
