,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
316,192.168.159.238,146.75.52.81,6,TCP,54,317,2024-03-27 02:43:32.620678,1711503812.620678100,,,,,,,,,,35714,443,0x0010,518,4857,
317,192.168.159.238,146.75.52.81,6,TLS,118,318,2024-03-27 02:43:32.622201,1711503812.622201500,,,,,,,,,,35714,443,0x0018,518,4857,TLS_Packet_Captured
318,192.168.159.238,146.75.52.81,6,TLS,220,319,2024-03-27 02:43:32.624279,1711503812.624278500,,,,,,,,,,35714,443,0x0018,582,4857,TLS_Packet_Captured
319,146.75.52.81,192.168.159.238,6,TCP,54,320,2024-03-27 02:43:32.624482,1711503812.624482300,,,,,,,,,,443,35714,0x0010,1,518,
320,192.168.159.238,146.75.52.81,6,TCP,54,321,2024-03-27 02:43:32.624489,1711503812.624488900,,,,,,,,,,35714,443,0x0010,748,4857,
321,192.168.144.1,239.255.255.250,17,SSDP,211,322,2024-03-27 02:43:32.668714,1711503812.668714400,58604,1900,,,,,,,,,,,,,
322,146.75.52.81,192.168.159.238,6,TCP,54,323,2024-03-27 02:43:32.672307,1711503812.672306600,,,,,,,,,,443,35714,0x0010,4857,582,
323,146.75.52.81,192.168.159.238,6,TLS,1394,324,2024-03-27 02:43:32.672307,1711503812.672306800,,,,,,,,,,443,35714,0x0010,4857,748,TLS_Packet_Captured
324,192.168.159.238,146.75.52.81,6,TCP,54,325,2024-03-27 02:43:32.672348,1711503812.672347900,,,,,,,,,,35714,443,0x0010,748,6197,
325,146.75.52.81,192.168.159.238,6,TLS,1394,326,2024-03-27 02:43:32.672753,1711503812.672753300,,,,,,,,,,443,35714,0x0018,6197,748,TLS_Packet_Captured
326,146.75.52.81,192.168.159.238,6,TLS,2531,327,2024-03-27 02:43:32.672753,1711503812.672753400,,,,,,,,,,443,35714,0x0018,7537,748,TLS_Packet_Captured
327,146.75.52.81,192.168.159.238,6,TLS,1394,328,2024-03-27 02:43:32.672753,1711503812.672753400,,,,,,,,,,443,35714,0x0010,10014,748,TLS_Packet_Captured
328,192.168.159.238,146.75.52.81,6,TCP,54,329,2024-03-27 02:43:32.672777,1711503812.672776600,,,,,,,,,,35714,443,0x0010,748,7537,
329,192.168.159.238,146.75.52.81,6,TCP,54,330,2024-03-27 02:43:32.672817,1711503812.672817000,,,,,,,,,,35714,443,0x0010,748,10014,
330,192.168.159.238,146.75.52.81,6,TCP,54,331,2024-03-27 02:43:32.672820,1711503812.672819500,,,,,,,,,,35714,443,0x0010,748,11354,
331,146.75.52.81,192.168.159.238,6,TLS,1394,332,2024-03-27 02:43:32.688223,1711503812.688222800,,,,,,,,,,443,35714,0x0018,11354,748,TLS_Packet_Captured
332,146.75.52.81,192.168.159.238,6,TLS,2734,333,2024-03-27 02:43:32.688223,1711503812.688223000,,,,,,,,,,443,35714,0x0018,12694,748,TLS_Packet_Captured
333,146.75.52.81,192.168.159.238,6,TLS,2734,334,2024-03-27 02:43:32.688223,1711503812.688223000,,,,,,,,,,443,35714,0x0018,15374,748,TLS_Packet_Captured
334,146.75.52.81,192.168.159.238,6,TLS,2734,335,2024-03-27 02:43:32.688223,1711503812.688223000,,,,,,,,,,443,35714,0x0018,18054,748,TLS_Packet_Captured
335,146.75.52.81,192.168.159.238,6,TLS,2734,336,2024-03-27 02:43:32.688223,1711503812.688223100,,,,,,,,,,443,35714,0x0018,20734,748,TLS_Packet_Captured
336,192.168.159.238,146.75.52.81,6,TCP,54,337,2024-03-27 02:43:32.688241,1711503812.688240900,,,,,,,,,,35714,443,0x0010,748,12694,
337,192.168.159.238,146.75.52.81,6,TCP,54,338,2024-03-27 02:43:32.688265,1711503812.688265100,,,,,,,,,,35714,443,0x0010,748,15374,
338,192.168.159.238,146.75.52.81,6,TCP,54,339,2024-03-27 02:43:32.688268,1711503812.688267800,,,,,,,,,,35714,443,0x0010,748,18054,
339,192.168.159.238,146.75.52.81,6,TCP,54,340,2024-03-27 02:43:32.688270,1711503812.688270400,,,,,,,,,,35714,443,0x0010,748,20734,
340,192.168.159.238,146.75.52.81,6,TCP,54,341,2024-03-27 02:43:32.688272,1711503812.688271700,,,,,,,,,,35714,443,0x0010,748,23414,
341,146.75.52.81,192.168.159.238,6,TCP,54,342,2024-03-27 02:43:32.688274,1711503812.688273800,,,,,,,,,,443,35714,0x0010,4857,748,
342,146.75.52.81,192.168.159.238,6,TLS,2734,343,2024-03-27 02:43:32.689042,1711503812.689042100,,,,,,,,,,443,35714,0x0018,23414,748,TLS_Packet_Captured
343,146.75.52.81,192.168.159.238,6,TLS,2734,344,2024-03-27 02:43:32.689042,1711503812.689042200,,,,,,,,,,443,35714,0x0018,26094,748,TLS_Packet_Captured
344,146.75.52.81,192.168.159.238,6,TLS,2734,345,2024-03-27 02:43:32.689042,1711503812.689042200,,,,,,,,,,443,35714,0x0018,28774,748,TLS_Packet_Captured
345,146.75.52.81,192.168.159.238,6,TLS,2734,346,2024-03-27 02:43:32.689042,1711503812.689042200,,,,,,,,,,443,35714,0x0018,31454,748,TLS_Packet_Captured
346,192.168.159.238,146.75.52.81,6,TCP,54,347,2024-03-27 02:43:32.689051,1711503812.689051500,,,,,,,,,,35714,443,0x0010,748,26094,
347,192.168.159.238,146.75.52.81,6,TCP,54,348,2024-03-27 02:43:32.689056,1711503812.689056100,,,,,,,,,,35714,443,0x0010,748,28774,
348,146.75.52.81,192.168.159.238,6,TLS,1394,349,2024-03-27 02:43:32.689116,1711503812.689116100,,,,,,,,,,443,35714,0x0010,34134,748,TLS_Packet_Captured
349,192.168.159.238,146.75.52.81,6,TCP,54,350,2024-03-27 02:43:32.689329,1711503812.689328800,,,,,,,,,,35714,443,0x0010,748,35474,
350,146.75.52.81,192.168.159.238,6,TLS,1394,351,2024-03-27 02:43:32.694686,1711503812.694686500,,,,,,,,,,443,35714,0x0018,35474,748,TLS_Packet_Captured
351,146.75.52.81,192.168.159.238,6,TLS,1394,352,2024-03-27 02:43:32.694687,1711503812.694686600,,,,,,,,,,443,35714,0x0010,36814,748,TLS_Packet_Captured
352,192.168.159.238,146.75.52.81,6,TCP,54,353,2024-03-27 02:43:32.694717,1711503812.694717300,,,,,,,,,,35714,443,0x0010,748,38154,
353,146.75.52.81,192.168.159.238,6,TLS,1394,354,2024-03-27 02:43:32.695347,1711503812.695346700,,,,,,,,,,443,35714,0x0018,38154,748,TLS_Packet_Captured
354,146.75.52.81,192.168.159.238,6,TLS,2734,355,2024-03-27 02:43:32.695347,1711503812.695346800,,,,,,,,,,443,35714,0x0018,39494,748,TLS_Packet_Captured
355,146.75.52.81,192.168.159.238,6,TLS,2734,356,2024-03-27 02:43:32.695347,1711503812.695346800,,,,,,,,,,443,35714,0x0010,42174,748,TLS_Packet_Captured
356,146.75.52.81,192.168.159.238,6,TLS,1394,357,2024-03-27 02:43:32.696097,1711503812.696096600,,,,,,,,,,443,35714,0x0018,44854,748,TLS_Packet_Captured
357,146.75.52.81,192.168.159.238,6,TLS,2734,358,2024-03-27 02:43:32.696097,1711503812.696096700,,,,,,,,,,443,35714,0x0018,46194,748,TLS_Packet_Captured
358,146.75.52.81,192.168.159.238,6,TLS,4074,359,2024-03-27 02:43:32.696576,1711503812.696575700,,,,,,,,,,443,35714,0x0018,48874,748,TLS_Packet_Captured
359,146.75.52.81,192.168.159.238,6,TLS,1394,360,2024-03-27 02:43:32.696576,1711503812.696575800,,,,,,,,,,443,35714,0x0010,52894,748,TLS_Packet_Captured
360,192.168.159.238,146.75.52.81,6,TCP,54,361,2024-03-27 02:43:32.697339,1711503812.697339400,,,,,,,,,,35714,443,0x0010,748,54234,
361,146.75.52.81,192.168.159.238,6,TLS,2734,362,2024-03-27 02:43:32.699276,1711503812.699276300,,,,,,,,,,443,35714,0x0018,54234,748,TLS_Packet_Captured
362,146.75.52.81,192.168.159.238,6,TLS,2734,363,2024-03-27 02:43:32.699532,1711503812.699531900,,,,,,,,,,443,35714,0x0010,56914,748,TLS_Packet_Captured
363,192.168.159.238,146.75.52.81,6,TCP,54,364,2024-03-27 02:43:32.699748,1711503812.699747500,,,,,,,,,,35714,443,0x0010,748,59594,
364,146.75.52.81,192.168.159.238,6,TLS,1394,365,2024-03-27 02:43:32.701737,1711503812.701737200,,,,,,,,,,443,35714,0x0018,59594,748,TLS_Packet_Captured
365,146.75.52.81,192.168.159.238,6,TLS,1394,366,2024-03-27 02:43:32.701737,1711503812.701737300,,,,,,,,,,443,35714,0x0010,60934,748,TLS_Packet_Captured
366,192.168.159.238,146.75.52.81,6,TCP,54,367,2024-03-27 02:43:32.701763,1711503812.701763500,,,,,,,,,,35714,443,0x0010,748,62274,
367,146.75.52.81,192.168.159.238,6,TLS,4074,368,2024-03-27 02:43:32.702115,1711503812.702115000,,,,,,,,,,443,35714,0x0018,62274,748,TLS_Packet_Captured
368,146.75.52.81,192.168.159.238,6,TLS,3234,369,2024-03-27 02:43:32.702371,1711503812.702370700,,,,,,,,,,443,35714,0x0018,66294,748,TLS_Packet_Captured
369,192.168.159.238,146.75.52.81,6,TCP,54,370,2024-03-27 02:43:32.703017,1711503812.703017300,,,,,,,,,,35714,443,0x0010,748,69474,
370,192.168.159.238,146.75.52.81,6,TCP,54,371,2024-03-27 02:43:32.705306,1711503812.705306200,,,,,,,,,,35712,443,0x0011,748,69496,
371,192.168.159.238,192.168.144.1,17,DNS,73,372,2024-03-27 02:43:32.706845,1711503812.706844600,50663,53,www.bbc.co.uk,,1,0x0001,1,0,0,,,,,,
372,192.168.159.238,192.168.144.1,17,DNS,73,373,2024-03-27 02:43:32.706848,1711503812.706847900,50663,53,www.bbc.co.uk,,28,0x0001,1,0,0,,,,,,
373,192.168.144.1,192.168.159.238,17,DNS,220,374,2024-03-27 02:43:32.707819,1711503812.707818600,53,50663,www.bbc.co.uk,www.bbc.co.uk,1,0x0001,1,3,0,,,,,,
374,192.168.144.1,192.168.159.238,17,DNS,186,375,2024-03-27 02:43:32.708215,1711503812.708214800,53,50663,www.bbc.co.uk,www.bbc.co.uk,28,0x0001,1,2,0,,,,,,
375,192.168.159.238,146.75.52.81,6,TCP,74,376,2024-03-27 02:43:32.710764,1711503812.710764000,,,,,,,,,,35716,443,0x0002,0,0,
376,146.75.52.81,192.168.159.238,6,TLS,78,377,2024-03-27 02:43:32.747536,1711503812.747535900,,,,,,,,,,443,35712,0x0018,69496,749,TLS_Packet_Captured
377,146.75.52.81,192.168.159.238,6,TCP,54,378,2024-03-27 02:43:32.747536,1711503812.747536100,,,,,,,,,,443,35712,0x0011,69520,749,
378,192.168.159.238,146.75.52.81,6,TCP,54,379,2024-03-27 02:43:32.747563,1711503812.747563000,,,,,,,,,,35712,443,0x0004,749,0,
379,192.168.159.238,146.75.52.81,6,TCP,54,380,2024-03-27 02:43:32.747570,1711503812.747570000,,,,,,,,,,35712,443,0x0004,749,0,
380,146.75.52.81,192.168.159.238,6,TCP,54,381,2024-03-27 02:43:32.752160,1711503812.752159500,,,,,,,,,,443,35712,0x0010,69496,749,
381,192.168.159.238,146.75.52.81,6,TCP,54,382,2024-03-27 02:43:32.752171,1711503812.752170800,,,,,,,,,,35712,443,0x0004,749,0,
382,146.75.52.81,192.168.159.238,6,TCP,66,383,2024-03-27 02:43:32.765527,1711503812.765526900,,,,,,,,,,443,35716,0x0012,0,1,
383,192.168.159.238,146.75.52.81,6,TCP,54,384,2024-03-27 02:43:32.765579,1711503812.765579100,,,,,,,,,,35716,443,0x0010,1,1,
384,146.75.52.81,192.168.159.238,6,TCP,54,385,2024-03-27 02:43:32.765715,1711503812.765715000,,,,,,,,,,443,35712,0x0011,69520,749,
385,192.168.159.238,146.75.52.81,6,TCP,54,386,2024-03-27 02:43:32.765727,1711503812.765727000,,,,,,,,,,35712,443,0x0004,749,0,
386,192.168.159.238,146.75.52.81,6,TLS,571,387,2024-03-27 02:43:32.820974,1711503812.820974000,,,,,,,,,,35716,443,0x0018,1,1,TLS_Packet_Captured
387,146.75.52.81,192.168.159.238,6,TLS,2734,388,2024-03-27 02:43:32.877590,1711503812.877590200,,,,,,,,,,443,35716,0x0018,1,518,TLS_Packet_Captured
388,192.168.159.238,146.75.52.81,6,TCP,54,389,2024-03-27 02:43:32.877630,1711503812.877629500,,,,,,,,,,35716,443,0x0010,518,2681,
389,146.75.52.81,192.168.159.238,6,TLS,2230,390,2024-03-27 02:43:32.877947,1711503812.877946600,,,,,,,,,,443,35716,0x0018,2681,518,TLS_Packet_Captured
390,192.168.159.238,146.75.52.81,6,TCP,54,391,2024-03-27 02:43:32.877954,1711503812.877953600,,,,,,,,,,35716,443,0x0010,518,4857,
391,192.168.159.238,146.75.52.81,6,TLS,118,392,2024-03-27 02:43:32.879549,1711503812.879548900,,,,,,,,,,35716,443,0x0018,518,4857,TLS_Packet_Captured
392,192.168.159.238,146.75.52.81,6,TLS,220,393,2024-03-27 02:43:32.881554,1711503812.881553800,,,,,,,,,,35716,443,0x0018,582,4857,TLS_Packet_Captured
393,146.75.52.81,192.168.159.238,6,TCP,54,394,2024-03-27 02:43:32.882290,1711503812.882289900,,,,,,,,,,443,35716,0x0010,1,518,
394,192.168.159.238,146.75.52.81,6,TCP,54,395,2024-03-27 02:43:32.882297,1711503812.882296800,,,,,,,,,,35716,443,0x0010,748,4857,
395,146.75.52.81,192.168.159.238,6,TLS,1394,396,2024-03-27 02:43:32.927686,1711503812.927686300,,,,,,,,,,443,35716,0x0010,4857,748,TLS_Packet_Captured
396,192.168.159.238,146.75.52.81,6,TCP,54,397,2024-03-27 02:43:32.927729,1711503812.927729100,,,,,,,,,,35716,443,0x0010,748,6197,
397,146.75.52.81,192.168.159.238,6,TLS,1394,398,2024-03-27 02:43:32.933483,1711503812.933482600,,,,,,,,,,443,35716,0x0018,6197,748,TLS_Packet_Captured
398,146.75.52.81,192.168.159.238,6,TLS,2734,399,2024-03-27 02:43:32.933483,1711503812.933482700,,,,,,,,,,443,35716,0x0018,7537,748,TLS_Packet_Captured
399,146.75.52.81,192.168.159.238,6,TLS,2734,400,2024-03-27 02:43:32.933483,1711503812.933482700,,,,,,,,,,443,35716,0x0018,10217,748,TLS_Packet_Captured
400,146.75.52.81,192.168.159.238,6,TLS,2734,401,2024-03-27 02:43:32.933483,1711503812.933482700,,,,,,,,,,443,35716,0x0018,12897,748,TLS_Packet_Captured
401,146.75.52.81,192.168.159.238,6,TLS,1394,402,2024-03-27 02:43:32.933483,1711503812.933482800,,,,,,,,,,443,35716,0x0010,15577,748,TLS_Packet_Captured
402,192.168.159.238,146.75.52.81,6,TCP,54,403,2024-03-27 02:43:32.933495,1711503812.933494700,,,,,,,,,,35716,443,0x0010,748,7537,
403,192.168.159.238,146.75.52.81,6,TCP,54,404,2024-03-27 02:43:32.933518,1711503812.933517600,,,,,,,,,,35716,443,0x0010,748,10217,
404,192.168.159.238,146.75.52.81,6,TCP,54,405,2024-03-27 02:43:32.933521,1711503812.933521000,,,,,,,,,,35716,443,0x0010,748,12897,
405,192.168.159.238,146.75.52.81,6,TCP,54,406,2024-03-27 02:43:32.933522,1711503812.933522400,,,,,,,,,,35716,443,0x0010,748,15577,
406,192.168.159.238,146.75.52.81,6,TCP,54,407,2024-03-27 02:43:32.933524,1711503812.933523600,,,,,,,,,,35716,443,0x0010,748,16917,
407,146.75.52.81,192.168.159.238,6,TCP,54,408,2024-03-27 02:43:32.933525,1711503812.933525200,,,,,,,,,,443,35716,0x0010,4857,582,
408,146.75.52.81,192.168.159.238,6,TCP,54,409,2024-03-27 02:43:32.933525,1711503812.933525300,,,,,,,,,,443,35716,0x0010,4857,748,
409,146.75.52.81,192.168.159.238,6,TLS,1394,410,2024-03-27 02:43:32.936608,1711503812.936608000,,,,,,,,,,443,35716,0x0018,16917,748,TLS_Packet_Captured
410,146.75.52.81,192.168.159.238,6,TLS,1394,411,2024-03-27 02:43:32.936608,1711503812.936608100,,,,,,,,,,443,35716,0x0010,18257,748,TLS_Packet_Captured
411,192.168.159.238,146.75.52.81,6,TCP,54,412,2024-03-27 02:43:32.936617,1711503812.936617400,,,,,,,,,,35716,443,0x0010,748,18257,
412,192.168.159.238,146.75.52.81,6,TCP,54,413,2024-03-27 02:43:32.936620,1711503812.936619900,,,,,,,,,,35716,443,0x0010,748,19597,
413,146.75.52.81,192.168.159.238,6,TLS,1394,414,2024-03-27 02:43:32.938646,1711503812.938646400,,,,,,,,,,443,35716,0x0018,19597,748,TLS_Packet_Captured
414,146.75.52.81,192.168.159.238,6,TLS,2734,415,2024-03-27 02:43:32.938647,1711503812.938646600,,,,,,,,,,443,35716,0x0018,20937,748,TLS_Packet_Captured
415,146.75.52.81,192.168.159.238,6,TLS,2734,416,2024-03-27 02:43:32.938647,1711503812.938646600,,,,,,,,,,443,35716,0x0018,23617,748,TLS_Packet_Captured
416,146.75.52.81,192.168.159.238,6,TLS,2734,417,2024-03-27 02:43:32.938647,1711503812.938646600,,,,,,,,,,443,35716,0x0018,26297,748,TLS_Packet_Captured
417,146.75.52.81,192.168.159.238,6,TLS,2734,418,2024-03-27 02:43:32.938647,1711503812.938646600,,,,,,,,,,443,35716,0x0018,28977,748,TLS_Packet_Captured
418,192.168.159.238,146.75.52.81,6,TCP,54,419,2024-03-27 02:43:32.938657,1711503812.938656700,,,,,,,,,,35716,443,0x0010,748,20937,
419,192.168.159.238,146.75.52.81,6,TCP,54,420,2024-03-27 02:43:32.938679,1711503812.938678900,,,,,,,,,,35716,443,0x0010,748,23617,
420,192.168.159.238,146.75.52.81,6,TCP,54,421,2024-03-27 02:43:32.938682,1711503812.938681500,,,,,,,,,,35716,443,0x0010,748,26297,
421,192.168.159.238,146.75.52.81,6,TCP,54,422,2024-03-27 02:43:32.938750,1711503812.938749600,,,,,,,,,,35716,443,0x0010,748,31657,
422,146.75.52.81,192.168.159.238,6,TLS,2734,423,2024-03-27 02:43:32.940780,1711503812.940780400,,,,,,,,,,443,35716,0x0018,31657,748,TLS_Packet_Captured
423,192.168.159.238,146.75.52.81,6,TCP,54,424,2024-03-27 02:43:32.944963,1711503812.944963100,,,,,,,,,,35716,443,0x0010,748,34337,
424,146.75.52.81,192.168.159.238,6,TLS,2734,425,2024-03-27 02:43:32.952580,1711503812.952580000,,,,,,,,,,443,35716,0x0018,34337,748,TLS_Packet_Captured
425,146.75.52.81,192.168.159.238,6,TCP,1394,426,2024-03-27 02:43:32.952580,1711503812.952580100,,,,,,,,,,443,35716,0x0010,37017,748,
426,192.168.159.238,146.75.52.81,6,TCP,54,427,2024-03-27 02:43:32.952592,1711503812.952592100,,,,,,,,,,35716,443,0x0010,748,37017,
427,146.75.52.81,192.168.159.238,6,TLS,1394,428,2024-03-27 02:43:32.953485,1711503812.953484700,,,,,,,,,,443,35716,0x0018,38357,748,TLS_Packet_Captured
428,146.75.52.81,192.168.159.238,6,TLS,2734,429,2024-03-27 02:43:32.953485,1711503812.953484800,,,,,,,,,,443,35716,0x0018,39697,748,TLS_Packet_Captured
429,146.75.52.81,192.168.159.238,6,TLS,2734,430,2024-03-27 02:43:32.953485,1711503812.953484800,,,,,,,,,,443,35716,0x0018,42377,748,TLS_Packet_Captured
430,146.75.52.81,192.168.159.238,6,TLS,2734,431,2024-03-27 02:43:32.953485,1711503812.953484800,,,,,,,,,,443,35716,0x0018,45057,748,TLS_Packet_Captured
431,146.75.52.81,192.168.159.238,6,TLS,4074,432,2024-03-27 02:43:32.953485,1711503812.953484900,,,,,,,,,,443,35716,0x0018,47737,748,TLS_Packet_Captured
432,146.75.52.81,192.168.159.238,6,TLS,2734,433,2024-03-27 02:43:32.953959,1711503812.953959200,,,,,,,,,,443,35716,0x0018,51757,748,TLS_Packet_Captured
433,146.75.52.81,192.168.159.238,6,TLS,2734,434,2024-03-27 02:43:32.953959,1711503812.953959200,,,,,,,,,,443,35716,0x0018,54437,748,TLS_Packet_Captured
434,146.75.52.81,192.168.159.238,6,TLS,1394,435,2024-03-27 02:43:32.953959,1711503812.953959300,,,,,,,,,,443,35716,0x0010,57117,748,TLS_Packet_Captured
435,192.168.159.238,146.75.52.81,6,TCP,54,436,2024-03-27 02:43:32.954590,1711503812.954590200,,,,,,,,,,35716,443,0x0010,748,58457,
436,146.75.52.81,192.168.159.238,6,TLS,2734,437,2024-03-27 02:43:32.960325,1711503812.960325000,,,,,,,,,,443,35716,0x0018,58457,748,TLS_Packet_Captured
437,192.168.159.238,146.75.52.81,6,TCP,54,438,2024-03-27 02:43:32.960342,1711503812.960342000,,,,,,,,,,35716,443,0x0010,748,61137,
438,146.75.52.81,192.168.159.238,6,TLS,4074,439,2024-03-27 02:43:32.960705,1711503812.960705300,,,,,,,,,,443,35716,0x0018,61137,748,TLS_Packet_Captured
439,146.75.52.81,192.168.159.238,6,TLS,1394,440,2024-03-27 02:43:32.960706,1711503812.960705400,,,,,,,,,,443,35716,0x0010,65157,748,TLS_Packet_Captured
440,146.75.52.81,192.168.159.238,6,TLS,2734,441,2024-03-27 02:43:32.960976,1711503812.960976200,,,,,,,,,,443,35716,0x0018,66497,748,TLS_Packet_Captured
441,146.75.52.81,192.168.159.238,6,TLS,373,442,2024-03-27 02:43:32.960976,1711503812.960976200,,,,,,,,,,443,35716,0x0018,69177,748,TLS_Packet_Captured
442,192.168.159.238,146.75.52.81,6,TCP,54,443,2024-03-27 02:43:32.961210,1711503812.961209800,,,,,,,,,,35716,443,0x0010,748,69496,
443,192.168.159.238,146.75.52.81,6,TCP,54,444,2024-03-27 02:43:32.965476,1711503812.965476000,,,,,,,,,,35714,443,0x0011,748,69474,
444,192.168.159.238,192.168.144.1,17,DNS,73,445,2024-03-27 02:43:32.969845,1711503812.969845000,46665,53,www.bbc.co.uk,,1,0x0001,1,0,0,,,,,,
445,192.168.159.238,192.168.144.1,17,DNS,73,446,2024-03-27 02:43:32.969850,1711503812.969850000,46665,53,www.bbc.co.uk,,28,0x0001,1,0,0,,,,,,
446,192.168.144.1,192.168.159.238,17,DNS,220,447,2024-03-27 02:43:32.970787,1711503812.970787300,53,46665,www.bbc.co.uk,www.bbc.co.uk,1,0x0001,1,3,0,,,,,,
447,192.168.144.1,192.168.159.238,17,DNS,186,448,2024-03-27 02:43:32.971068,1711503812.971068100,53,46665,www.bbc.co.uk,www.bbc.co.uk,28,0x0001,1,2,0,,,,,,
448,192.168.159.238,146.75.52.81,6,TCP,74,449,2024-03-27 02:43:32.972408,1711503812.972408400,,,,,,,,,,35718,443,0x0002,0,0,
449,146.75.52.81,192.168.159.238,6,TLS,78,450,2024-03-27 02:43:33.007198,1711503813.007198100,,,,,,,,,,443,35714,0x0018,69474,749,TLS_Packet_Captured
450,146.75.52.81,192.168.159.238,6,TCP,54,451,2024-03-27 02:43:33.007198,1711503813.007198300,,,,,,,,,,443,35714,0x0011,69498,749,
451,192.168.159.238,146.75.52.81,6,TCP,54,452,2024-03-27 02:43:33.007226,1711503813.007225500,,,,,,,,,,35714,443,0x0004,749,0,
452,192.168.159.238,146.75.52.81,6,TCP,54,453,2024-03-27 02:43:33.007233,1711503813.007233000,,,,,,,,,,35714,443,0x0004,749,0,
453,146.75.52.81,192.168.159.238,6,TCP,54,454,2024-03-27 02:43:33.012549,1711503813.012548700,,,,,,,,,,443,35714,0x0010,69474,749,
454,192.168.159.238,146.75.52.81,6,TCP,54,455,2024-03-27 02:43:33.012558,1711503813.012558400,,,,,,,,,,35714,443,0x0004,749,0,
455,146.75.52.81,192.168.159.238,6,TCP,66,456,2024-03-27 02:43:33.026089,1711503813.026089100,,,,,,,,,,443,35718,0x0012,0,1,
456,192.168.159.238,146.75.52.81,6,TCP,54,457,2024-03-27 02:43:33.026103,1711503813.026102600,,,,,,,,,,35718,443,0x0010,1,1,
457,146.75.52.81,192.168.159.238,6,TCP,54,458,2024-03-27 02:43:33.049349,1711503813.049349300,,,,,,,,,,443,35714,0x0011,69498,749,
458,192.168.159.238,146.75.52.81,6,TCP,54,459,2024-03-27 02:43:33.049361,1711503813.049361500,,,,,,,,,,35714,443,0x0004,749,0,
459,192.168.159.238,146.75.52.81,6,TLS,571,460,2024-03-27 02:43:33.078954,1711503813.078953400,,,,,,,,,,35718,443,0x0018,1,1,TLS_Packet_Captured
460,146.75.52.81,192.168.159.238,6,TCP,54,461,2024-03-27 02:43:33.123292,1711503813.123292400,,,,,,,,,,443,35718,0x0010,1,518,
461,146.75.52.81,192.168.159.238,6,TLS,2734,462,2024-03-27 02:43:33.129524,1711503813.129523500,,,,,,,,,,443,35718,0x0018,1,518,TLS_Packet_Captured
462,192.168.159.238,146.75.52.81,6,TCP,54,463,2024-03-27 02:43:33.129540,1711503813.129540300,,,,,,,,,,35718,443,0x0010,518,2681,
463,146.75.52.81,192.168.159.238,6,TLS,2230,464,2024-03-27 02:43:33.130355,1711503813.130355100,,,,,,,,,,443,35718,0x0018,2681,518,TLS_Packet_Captured
464,192.168.159.238,146.75.52.81,6,TCP,54,465,2024-03-27 02:43:33.130370,1711503813.130370000,,,,,,,,,,35718,443,0x0010,518,4857,
465,192.168.159.238,146.75.52.81,6,TLS,118,466,2024-03-27 02:43:33.131923,1711503813.131923400,,,,,,,,,,35718,443,0x0018,518,4857,TLS_Packet_Captured
466,192.168.159.238,146.75.52.81,6,TLS,220,467,2024-03-27 02:43:33.133025,1711503813.133025200,,,,,,,,,,35718,443,0x0018,582,4857,TLS_Packet_Captured
467,146.75.52.81,192.168.159.238,6,TLS,2734,468,2024-03-27 02:43:33.171067,1711503813.171066700,,,,,,,,,,443,35718,0x0018,4857,748,TLS_Packet_Captured
468,146.75.52.81,192.168.159.238,6,TLS,2734,469,2024-03-27 02:43:33.171067,1711503813.171066900,,,,,,,,,,443,35718,0x0018,7537,748,TLS_Packet_Captured
469,146.75.52.81,192.168.159.238,6,TLS,1394,470,2024-03-27 02:43:33.171067,1711503813.171066900,,,,,,,,,,443,35718,0x0010,10217,748,TLS_Packet_Captured
470,192.168.159.238,146.75.52.81,6,TCP,54,471,2024-03-27 02:43:33.171161,1711503813.171161300,,,,,,,,,,35718,443,0x0010,748,7537,
471,192.168.159.238,146.75.52.81,6,TCP,54,472,2024-03-27 02:43:33.171182,1711503813.171182300,,,,,,,,,,35718,443,0x0010,748,10217,
472,192.168.159.238,146.75.52.81,6,TCP,54,473,2024-03-27 02:43:33.171185,1711503813.171185000,,,,,,,,,,35718,443,0x0010,748,11557,
473,146.75.52.81,192.168.159.238,6,TCP,54,474,2024-03-27 02:43:33.173098,1711503813.173098400,,,,,,,,,,443,35718,0x0010,4857,582,
474,146.75.52.81,192.168.159.238,6,TCP,54,475,2024-03-27 02:43:33.173099,1711503813.173098500,,,,,,,,,,443,35718,0x0010,4857,748,
475,192.168.159.238,146.75.52.81,6,TCP,54,476,2024-03-27 02:43:33.173105,1711503813.173105300,,,,,,,,,,35718,443,0x0010,748,11557,
476,146.75.52.81,192.168.159.238,6,TLS,1394,477,2024-03-27 02:43:33.180912,1711503813.180912000,,,,,,,,,,443,35718,0x0018,11557,748,TLS_Packet_Captured
477,146.75.52.81,192.168.159.238,6,TLS,1394,478,2024-03-27 02:43:33.180912,1711503813.180912200,,,,,,,,,,443,35718,0x0010,12897,748,TLS_Packet_Captured
478,192.168.159.238,146.75.52.81,6,TCP,54,479,2024-03-27 02:43:33.180922,1711503813.180921800,,,,,,,,,,35718,443,0x0010,748,12897,
479,192.168.159.238,146.75.52.81,6,TCP,54,480,2024-03-27 02:43:33.180964,1711503813.180963600,,,,,,,,,,35718,443,0x0010,748,14237,
480,146.75.52.81,192.168.159.238,6,TCP,1394,481,2024-03-27 02:43:33.181561,1711503813.181560700,,,,,,,,,,443,35718,0x0018,14237,748,
