,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,udp_source_port,udp_destination_port,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
729,192.168.159.238,146.75.53.164,6,TCP,54,730,2024-03-27 02:47:33.340653,1711504053.340653400,,,,,,,,,,60376,443,0x0010,786,6211,
730,192.168.159.238,146.75.53.164,6,TCP,54,731,2024-03-27 02:47:33.340658,1711504053.340658300,,,,,,,,,,60376,443,0x0010,786,7551,
731,146.75.53.164,192.168.159.238,6,TCP,1394,732,2024-03-27 02:47:33.341902,1711504053.341902200,,,,,,,,,,443,60376,0x0018,7551,786,
732,146.75.53.164,192.168.159.238,6,TCP,2734,733,2024-03-27 02:47:33.341902,1711504053.341902300,,,,,,,,,,443,60376,0x0018,8891,786,
733,146.75.53.164,192.168.159.238,6,TCP,2734,734,2024-03-27 02:47:33.341902,1711504053.341902300,,,,,,,,,,443,60376,0x0018,11571,786,
734,146.75.53.164,192.168.159.238,6,TCP,2734,735,2024-03-27 02:47:33.341902,1711504053.341902300,,,,,,,,,,443,60376,0x0018,14251,786,
735,146.75.53.164,192.168.159.238,6,TCP,2734,736,2024-03-27 02:47:33.341902,1711504053.341902400,,,,,,,,,,443,60376,0x0018,16931,786,
736,192.168.159.238,146.75.53.164,6,TCP,54,737,2024-03-27 02:47:33.341911,1711504053.341910600,,,,,,,,,,60376,443,0x0010,786,8891,
737,192.168.159.238,146.75.53.164,6,TCP,54,738,2024-03-27 02:47:33.341914,1711504053.341914000,,,,,,,,,,60376,443,0x0010,786,11571,
738,192.168.159.238,146.75.53.164,6,TCP,54,739,2024-03-27 02:47:33.341916,1711504053.341915500,,,,,,,,,,60376,443,0x0010,786,14251,
739,192.168.159.238,146.75.53.164,6,TCP,54,740,2024-03-27 02:47:33.341917,1711504053.341916800,,,,,,,,,,60376,443,0x0010,786,16931,
740,192.168.159.238,146.75.53.164,6,TCP,54,741,2024-03-27 02:47:33.341918,1711504053.341918100,,,,,,,,,,60376,443,0x0010,786,19611,
741,146.75.53.164,192.168.159.238,6,TCP,54,742,2024-03-27 02:47:33.343780,1711504053.343779500,,,,,,,,,,443,60376,0x0010,3742,786,
742,146.75.53.164,192.168.159.238,6,TCP,2734,743,2024-03-27 02:47:33.344244,1711504053.344244000,,,,,,,,,,443,60376,0x0018,19611,786,
743,192.168.159.238,146.75.53.164,6,TCP,54,744,2024-03-27 02:47:33.344250,1711504053.344250400,,,,,,,,,,60376,443,0x0010,786,22291,
744,146.75.53.164,192.168.159.238,6,TLS,2734,745,2024-03-27 02:47:33.351773,1711504053.351773300,,,,,,,,,,443,60376,0x0018,22291,786,TLS_Packet_Captured
745,192.168.159.238,146.75.53.164,6,TCP,54,746,2024-03-27 02:47:33.351784,1711504053.351784200,,,,,,,,,,60376,443,0x0010,786,24971,
746,146.75.53.164,192.168.159.238,6,TCP,2734,747,2024-03-27 02:47:33.359350,1711504053.359350200,,,,,,,,,,443,60376,0x0018,24971,786,
747,192.168.159.238,146.75.53.164,6,TCP,54,748,2024-03-27 02:47:33.359361,1711504053.359360900,,,,,,,,,,60376,443,0x0010,786,27651,
748,146.75.53.164,192.168.159.238,6,TCP,1394,749,2024-03-27 02:47:33.359676,1711504053.359676200,,,,,,,,,,443,60376,0x0010,27651,786,
749,146.75.53.164,192.168.159.238,6,TCP,1394,750,2024-03-27 02:47:33.361971,1711504053.361971300,,,,,,,,,,443,60376,0x0018,28991,786,
750,192.168.159.238,146.75.53.164,6,TCP,54,751,2024-03-27 02:47:33.361979,1711504053.361978800,,,,,,,,,,60376,443,0x0010,786,30331,
751,146.75.53.164,192.168.159.238,6,TCP,2734,752,2024-03-27 02:47:33.370402,1711504053.370401900,,,,,,,,,,443,60376,0x0018,30331,786,
752,146.75.53.164,192.168.159.238,6,TCP,2734,753,2024-03-27 02:47:33.370402,1711504053.370402000,,,,,,,,,,443,60376,0x0018,33011,786,
753,146.75.53.164,192.168.159.238,6,TCP,2734,754,2024-03-27 02:47:33.370402,1711504053.370402000,,,,,,,,,,443,60376,0x0018,35691,786,
754,146.75.53.164,192.168.159.238,6,TLS,2734,755,2024-03-27 02:47:33.370402,1711504053.370402000,,,,,,,,,,443,60376,0x0018,38371,786,TLS_Packet_Captured
755,146.75.53.164,192.168.159.238,6,TCP,2734,756,2024-03-27 02:47:33.370462,1711504053.370462200,,,,,,,,,,443,60376,0x0018,41051,786,
756,146.75.53.164,192.168.159.238,6,TCP,1394,757,2024-03-27 02:47:33.370462,1711504053.370462200,,,,,,,,,,443,60376,0x0018,43731,786,
757,146.75.53.164,192.168.159.238,6,TCP,2734,758,2024-03-27 02:47:33.370462,1711504053.370462200,,,,,,,,,,443,60376,0x0018,45071,786,
758,146.75.53.164,192.168.159.238,6,TCP,2734,759,2024-03-27 02:47:33.370462,1711504053.370462300,,,,,,,,,,443,60376,0x0018,47751,786,
759,192.168.159.238,146.75.53.164,6,TCP,54,760,2024-03-27 02:47:33.370520,1711504053.370519700,,,,,,,,,,60376,443,0x0010,786,50431,
760,146.75.53.164,192.168.159.238,6,TCP,2734,761,2024-03-27 02:47:33.370600,1711504053.370600100,,,,,,,,,,443,60376,0x0018,50431,786,
761,146.75.53.164,192.168.159.238,6,TLS,4074,762,2024-03-27 02:47:33.370600,1711504053.370600100,,,,,,,,,,443,60376,0x0018,53111,786,TLS_Packet_Captured
762,146.75.53.164,192.168.159.238,6,TCP,1394,763,2024-03-27 02:47:33.370600,1711504053.370600200,,,,,,,,,,443,60376,0x0010,57131,786,
763,146.75.53.164,192.168.159.238,6,TCP,1394,764,2024-03-27 02:47:33.370677,1711504053.370676600,,,,,,,,,,443,60376,0x0010,58471,786,
764,192.168.159.238,146.75.53.164,6,TCP,54,765,2024-03-27 02:47:33.377223,1711504053.377223200,,,,,,,,,,60376,443,0x0010,786,59811,
765,146.75.53.164,192.168.159.238,6,TCP,1394,766,2024-03-27 02:47:33.377894,1711504053.377894100,,,,,,,,,,443,60376,0x0018,59811,786,
766,146.75.53.164,192.168.159.238,6,TCP,1394,767,2024-03-27 02:47:33.377894,1711504053.377894200,,,,,,,,,,443,60376,0x0010,61151,786,
767,192.168.159.238,146.75.53.164,6,TCP,54,768,2024-03-27 02:47:33.377920,1711504053.377920100,,,,,,,,,,60376,443,0x0010,786,62491,
768,146.75.53.164,192.168.159.238,6,TCP,2734,769,2024-03-27 02:47:33.378742,1711504053.378742200,,,,,,,,,,443,60376,0x0018,62491,786,
769,146.75.53.164,192.168.159.238,6,TCP,4074,770,2024-03-27 02:47:33.378742,1711504053.378742300,,,,,,,,,,443,60376,0x0018,65171,786,
770,146.75.53.164,192.168.159.238,6,TLS,4074,771,2024-03-27 02:47:33.378742,1711504053.378742300,,,,,,,,,,443,60376,0x0018,69191,786,TLS_Packet_Captured
771,192.168.159.238,146.75.53.164,6,TCP,54,772,2024-03-27 02:47:33.378751,1711504053.378750500,,,,,,,,,,60376,443,0x0010,786,65171,
772,146.75.53.164,192.168.159.238,6,TCP,1394,773,2024-03-27 02:47:33.378773,1711504053.378773200,,,,,,,,,,443,60376,0x0010,73211,786,
773,192.168.159.238,146.75.53.164,6,TCP,54,774,2024-03-27 02:47:33.378819,1711504053.378819500,,,,,,,,,,60376,443,0x0010,786,74551,
774,146.75.53.164,192.168.159.238,6,TCP,1394,775,2024-03-27 02:47:33.379221,1711504053.379220900,,,,,,,,,,443,60376,0x0018,74551,786,
775,146.75.53.164,192.168.159.238,6,TCP,4074,776,2024-03-27 02:47:33.379221,1711504053.379221000,,,,,,,,,,443,60376,0x0018,75891,786,
776,192.168.159.238,146.75.53.164,6,TCP,54,777,2024-03-27 02:47:33.379228,1711504053.379228100,,,,,,,,,,60376,443,0x0010,786,75891,
777,192.168.159.238,146.75.53.164,6,TCP,54,778,2024-03-27 02:47:33.379231,1711504053.379230700,,,,,,,,,,60376,443,0x0010,786,79911,
778,146.75.53.164,192.168.159.238,6,TCP,1394,779,2024-03-27 02:47:33.382454,1711504053.382453700,,,,,,,,,,443,60376,0x0010,79911,786,
779,192.168.159.238,146.75.53.164,6,TCP,54,780,2024-03-27 02:47:33.382463,1711504053.382462400,,,,,,,,,,60376,443,0x0010,786,81251,
780,146.75.53.164,192.168.159.238,6,TCP,2734,781,2024-03-27 02:47:33.383422,1711504053.383422400,,,,,,,,,,443,60376,0x0018,81251,786,
781,146.75.53.164,192.168.159.238,6,TLS,5414,782,2024-03-27 02:47:33.383423,1711504053.383422500,,,,,,,,,,443,60376,0x0018,83931,786,TLS_Packet_Captured
782,146.75.53.164,192.168.159.238,6,TCP,5414,783,2024-03-27 02:47:33.383423,1711504053.383422500,,,,,,,,,,443,60376,0x0010,89291,786,
783,192.168.159.238,146.75.53.164,6,TCP,54,784,2024-03-27 02:47:33.383432,1711504053.383431700,,,,,,,,,,60376,443,0x0010,786,83931,
784,192.168.159.238,146.75.53.164,6,TCP,54,785,2024-03-27 02:47:33.383454,1711504053.383453600,,,,,,,,,,60376,443,0x0010,786,89291,
785,192.168.159.238,146.75.53.164,6,TCP,54,786,2024-03-27 02:47:33.383456,1711504053.383456100,,,,,,,,,,60376,443,0x0010,786,94651,
786,146.75.53.164,192.168.159.238,6,TCP,1202,787,2024-03-27 02:47:33.383948,1711504053.383948400,,,,,,,,,,443,60376,0x0018,94651,786,
787,146.75.53.164,192.168.159.238,6,TCP,4074,788,2024-03-27 02:47:33.383949,1711504053.383948500,,,,,,,,,,443,60376,0x0018,95799,786,
788,146.75.53.164,192.168.159.238,6,TCP,2734,789,2024-03-27 02:47:33.383949,1711504053.383948500,,,,,,,,,,443,60376,0x0010,99819,786,
789,192.168.159.238,146.75.53.164,6,TCP,54,790,2024-03-27 02:47:33.383956,1711504053.383956200,,,,,,,,,,60376,443,0x0010,786,95799,
790,192.168.159.238,146.75.53.164,6,TCP,54,791,2024-03-27 02:47:33.383959,1711504053.383958900,,,,,,,,,,60376,443,0x0010,786,99819,
791,192.168.159.238,146.75.53.164,6,TCP,54,792,2024-03-27 02:47:33.383960,1711504053.383960300,,,,,,,,,,60376,443,0x0010,786,102499,
792,146.75.53.164,192.168.159.238,6,TCP,1394,793,2024-03-27 02:47:33.384480,1711504053.384480300,,,,,,,,,,443,60376,0x0018,102499,786,
793,146.75.53.164,192.168.159.238,6,TLS,1394,794,2024-03-27 02:47:33.384480,1711504053.384480400,,,,,,,,,,443,60376,0x0010,103839,786,TLS_Packet_Captured
794,146.75.53.164,192.168.159.238,6,TCP,246,795,2024-03-27 02:47:33.384480,1711504053.384480400,,,,,,,,,,443,60376,0x0018,106519,786,
795,146.75.53.164,192.168.159.238,6,TCP,1394,796,2024-03-27 02:47:33.384480,1711504053.384480400,,,,,,,,,,443,60376,0x0010,105179,786,
796,146.75.53.164,192.168.159.238,6,TCP,2734,797,2024-03-27 02:47:33.384480,1711504053.384480400,,,,,,,,,,443,60376,0x0010,106711,786,
797,192.168.159.238,146.75.53.164,6,TCP,54,798,2024-03-27 02:47:33.384488,1711504053.384488000,,,,,,,,,,60376,443,0x0010,786,103839,
798,192.168.159.238,146.75.53.164,6,TCP,54,799,2024-03-27 02:47:33.384491,1711504053.384490700,,,,,,,,,,60376,443,0x0010,786,105179,
799,192.168.159.238,146.75.53.164,6,TCP,66,800,2024-03-27 02:47:33.384493,1711504053.384493000,,,,,,,,,,60376,443,0x0010,786,105179,
800,192.168.159.238,146.75.53.164,6,TCP,54,801,2024-03-27 02:47:33.384495,1711504053.384494600,,,,,,,,,,60376,443,0x0010,786,106711,
801,192.168.159.238,146.75.53.164,6,TCP,54,802,2024-03-27 02:47:33.384496,1711504053.384495800,,,,,,,,,,60376,443,0x0010,786,109391,
802,146.75.53.164,192.168.159.238,6,TCP,1394,803,2024-03-27 02:47:33.384656,1711504053.384656500,,,,,,,,,,443,60376,0x0010,109391,786,
803,192.168.159.238,146.75.53.164,6,TCP,54,804,2024-03-27 02:47:33.384663,1711504053.384663100,,,,,,,,,,60376,443,0x0010,786,110731,
804,146.75.53.164,192.168.159.238,6,TCP,2734,805,2024-03-27 02:47:33.387509,1711504053.387509400,,,,,,,,,,443,60376,0x0010,110731,786,
805,192.168.159.238,146.75.53.164,6,TCP,54,806,2024-03-27 02:47:33.387516,1711504053.387516500,,,,,,,,,,60376,443,0x0010,786,113411,
806,146.75.53.164,192.168.159.238,6,TCP,2542,807,2024-03-27 02:47:33.388297,1711504053.388297000,,,,,,,,,,443,60376,0x0018,113411,786,
807,146.75.53.164,192.168.159.238,6,TLS,9434,808,2024-03-27 02:47:33.388297,1711504053.388297100,,,,,,,,,,443,60376,0x0018,115899,786,TLS_Packet_Captured
808,192.168.159.238,146.75.53.164,6,TCP,54,809,2024-03-27 02:47:33.388305,1711504053.388305400,,,,,,,,,,60376,443,0x0010,786,115899,
809,192.168.159.238,146.75.53.164,6,TCP,54,810,2024-03-27 02:47:33.388328,1711504053.388327800,,,,,,,,,,60376,443,0x0010,786,125279,
810,146.75.53.164,192.168.159.238,6,TCP,2318,811,2024-03-27 02:47:33.388855,1711504053.388855200,,,,,,,,,,443,60376,0x0018,125279,786,
811,146.75.53.164,192.168.159.238,6,TCP,5414,812,2024-03-27 02:47:33.388855,1711504053.388855300,,,,,,,,,,443,60376,0x0010,127543,786,
812,192.168.159.238,146.75.53.164,6,TCP,54,813,2024-03-27 02:47:33.388863,1711504053.388862500,,,,,,,,,,60376,443,0x0010,786,127543,
813,192.168.159.238,146.75.53.164,6,TCP,54,814,2024-03-27 02:47:33.388865,1711504053.388865200,,,,,,,,,,60376,443,0x0010,786,132903,
814,146.75.53.164,192.168.159.238,6,TCP,2734,815,2024-03-27 02:47:33.398399,1711504053.398399000,,,,,,,,,,443,60376,0x0018,132903,786,
815,192.168.159.238,146.75.53.164,6,TCP,54,816,2024-03-27 02:47:33.398412,1711504053.398411400,,,,,,,,,,60376,443,0x0010,786,135583,
816,146.75.53.164,192.168.159.238,6,TLS,2002,817,2024-03-27 02:47:33.399160,1711504053.399160000,,,,,,,,,,443,60376,0x0018,135583,786,TLS_Packet_Captured
817,146.75.53.164,192.168.159.238,6,TCP,6146,818,2024-03-27 02:47:33.399160,1711504053.399160100,,,,,,,,,,443,60376,0x0018,137531,786,
818,146.75.53.164,192.168.159.238,6,TCP,2734,819,2024-03-27 02:47:33.399160,1711504053.399160100,,,,,,,,,,443,60376,0x0010,143623,786,
819,192.168.159.238,146.75.53.164,6,TCP,54,820,2024-03-27 02:47:33.399169,1711504053.399169100,,,,,,,,,,60376,443,0x0010,786,137531,
820,192.168.159.238,146.75.53.164,6,TCP,54,821,2024-03-27 02:47:33.399191,1711504053.399191200,,,,,,,,,,60376,443,0x0010,786,143623,
821,192.168.159.238,146.75.53.164,6,TCP,54,822,2024-03-27 02:47:33.399194,1711504053.399193600,,,,,,,,,,60376,443,0x0010,786,146303,
822,146.75.53.164,192.168.159.238,6,TCP,6754,823,2024-03-27 02:47:33.399663,1711504053.399663000,,,,,,,,,,443,60376,0x0010,146303,786,
823,192.168.159.238,146.75.53.164,6,TCP,54,824,2024-03-27 02:47:33.399670,1711504053.399669600,,,,,,,,,,60376,443,0x0010,786,153003,
824,146.75.53.164,192.168.159.238,6,TLS,2734,825,2024-03-27 02:47:33.402969,1711504053.402969100,,,,,,,,,,443,60376,0x0010,153003,786,TLS_Packet_Captured
825,192.168.159.238,146.75.53.164,6,TCP,54,826,2024-03-27 02:47:33.402975,1711504053.402975200,,,,,,,,,,60376,443,0x0010,786,155683,
826,146.75.53.164,192.168.159.238,6,TCP,4074,827,2024-03-27 02:47:33.403286,1711504053.403286400,,,,,,,,,,443,60376,0x0018,155683,786,
827,192.168.159.238,146.75.53.164,6,TCP,54,828,2024-03-27 02:47:33.403292,1711504053.403292400,,,,,,,,,,60376,443,0x0010,786,159703,
828,146.75.53.164,192.168.159.238,6,TCP,2734,829,2024-03-27 02:47:33.408870,1711504053.408869700,,,,,,,,,,443,60376,0x0010,159703,786,
829,192.168.159.238,146.75.53.164,6,TCP,54,830,2024-03-27 02:47:33.408876,1711504053.408875800,,,,,,,,,,60376,443,0x0010,786,162383,
830,146.75.53.164,192.168.159.238,6,TCP,6022,831,2024-03-27 02:47:33.409342,1711504053.409341700,,,,,,,,,,443,60376,0x0018,162383,786,
831,192.168.159.238,146.75.53.164,6,TCP,54,832,2024-03-27 02:47:33.409348,1711504053.409348500,,,,,,,,,,60376,443,0x0010,786,168351,
832,146.75.53.164,192.168.159.238,6,TCP,1394,833,2024-03-27 02:47:33.409518,1711504053.409517700,,,,,,,,,,443,60376,0x0010,168351,786,
833,192.168.159.238,146.75.53.164,6,TCP,54,834,2024-03-27 02:47:33.409523,1711504053.409523300,,,,,,,,,,60376,443,0x0010,786,169691,
834,146.75.53.164,192.168.159.238,6,TLS,2030,835,2024-03-27 02:47:33.412082,1711504053.412082500,,,,,,,,,,443,60376,0x0018,169691,786,TLS_Packet_Captured
835,146.75.53.164,192.168.159.238,6,TCP,1394,836,2024-03-27 02:47:33.412083,1711504053.412082600,,,,,,,,,,443,60376,0x0010,171667,786,
836,192.168.159.238,146.75.53.164,6,TCP,54,837,2024-03-27 02:47:33.412092,1711504053.412092300,,,,,,,,,,60376,443,0x0010,786,171667,
837,192.168.159.238,146.75.53.164,6,TCP,54,838,2024-03-27 02:47:33.412116,1711504053.412115500,,,,,,,,,,60376,443,0x0010,786,173007,
838,146.75.53.164,192.168.159.238,6,TCP,2734,839,2024-03-27 02:47:33.412863,1711504053.412862900,,,,,,,,,,443,60376,0x0010,173007,786,
839,192.168.159.238,146.75.53.164,6,TCP,54,840,2024-03-27 02:47:33.412869,1711504053.412869400,,,,,,,,,,60376,443,0x0010,786,175687,
840,146.75.53.164,192.168.159.238,6,TCP,5222,841,2024-03-27 02:47:33.413166,1711504053.413165700,,,,,,,,,,443,60376,0x0018,175687,786,
841,146.75.53.164,192.168.159.238,6,TCP,2734,842,2024-03-27 02:47:33.413166,1711504053.413165800,,,,,,,,,,443,60376,0x0010,180855,786,
842,192.168.159.238,146.75.53.164,6,TCP,54,843,2024-03-27 02:47:33.413173,1711504053.413172800,,,,,,,,,,60376,443,0x0010,786,180855,
843,192.168.159.238,146.75.53.164,6,TCP,54,844,2024-03-27 02:47:33.413176,1711504053.413175500,,,,,,,,,,60376,443,0x0010,786,183535,
844,146.75.53.164,192.168.159.238,6,TLS,4074,845,2024-03-27 02:47:33.423166,1711504053.423165500,,,,,,,,,,443,60376,0x0010,183535,786,TLS_Packet_Captured
845,192.168.159.238,146.75.53.164,6,TCP,54,846,2024-03-27 02:47:33.423179,1711504053.423179200,,,,,,,,,,60376,443,0x0010,786,187555,
846,146.75.53.164,192.168.159.238,6,TCP,2734,847,2024-03-27 02:47:33.423949,1711504053.423948500,,,,,,,,,,443,60376,0x0018,187555,786,
847,146.75.53.164,192.168.159.238,6,TCP,7678,848,2024-03-27 02:47:33.423949,1711504053.423948600,,,,,,,,,,443,60376,0x0018,190235,786,
848,192.168.159.238,146.75.53.164,6,TCP,54,849,2024-03-27 02:47:33.423958,1711504053.423957500,,,,,,,,,,60376,443,0x0010,786,190235,
849,192.168.159.238,146.75.53.164,6,TCP,54,850,2024-03-27 02:47:33.423960,1711504053.423960300,,,,,,,,,,60376,443,0x0010,786,197859,
850,146.75.53.164,192.168.159.238,6,TLS,1212,851,2024-03-27 02:47:33.423962,1711504053.423961700,,,,,,,,,,443,60376,0x0019,197859,786,TLS_Packet_Captured
851,192.168.159.238,146.75.53.164,6,TCP,54,852,2024-03-27 02:47:33.428566,1711504053.428566500,,,,,,,,,,60376,443,0x0014,786,199018,
852,192.168.159.238,192.168.144.1,17,DNS,75,853,2024-03-27 02:47:33.434052,1711504053.434051400,45267,53,www.nytimes.com,,1,0x0001,1,0,0,,,,,,
853,192.168.159.238,192.168.144.1,17,DNS,75,854,2024-03-27 02:47:33.434056,1711504053.434056300,45267,53,www.nytimes.com,,28,0x0001,1,0,0,,,,,,
854,192.168.144.1,192.168.159.238,17,DNS,302,855,2024-03-27 02:47:33.435129,1711504053.435128900,53,45267,www.nytimes.com,www.nytimes.com,1,0x0001,1,4,0,,,,,,
855,192.168.144.1,192.168.159.238,17,DNS,264,856,2024-03-27 02:47:33.435497,1711504053.435496500,53,45267,www.nytimes.com,www.nytimes.com,28,0x0001,1,3,0,,,,,,
856,192.168.159.238,146.75.53.164,6,TCP,74,857,2024-03-27 02:47:33.435915,1711504053.435914400,,,,,,,,,,60378,443,0x0002,0,0,
857,146.75.53.164,192.168.159.238,6,TCP,1212,858,2024-03-27 02:47:33.438707,1711504053.438706900,,,,,,,,,,443,60376,0x0019,197859,786,
858,192.168.159.238,146.75.53.164,6,TCP,54,859,2024-03-27 02:47:33.438727,1711504053.438726600,,,,,,,,,,60376,443,0x0004,786,0,
859,146.75.53.164,192.168.159.238,6,TCP,66,860,2024-03-27 02:47:33.472051,1711504053.472051000,,,,,,,,,,443,60378,0x0012,0,1,
860,192.168.159.238,146.75.53.164,6,TCP,54,861,2024-03-27 02:47:33.472097,1711504053.472096800,,,,,,,,,,60378,443,0x0010,1,1,
861,192.168.159.238,146.75.53.164,6,TLS,571,862,2024-03-27 02:47:33.527464,1711504053.527464200,,,,,,,,,,60378,443,0x0018,1,1,TLS_Packet_Captured
862,146.75.53.164,192.168.159.238,6,TLS,2734,863,2024-03-27 02:47:33.590345,1711504053.590344700,,,,,,,,,,443,60378,0x0018,1,518,TLS_Packet_Captured
863,146.75.53.164,192.168.159.238,6,TLS,1064,864,2024-03-27 02:47:33.590345,1711504053.590344900,,,,,,,,,,443,60378,0x0018,2681,518,TLS_Packet_Captured
864,192.168.159.238,146.75.53.164,6,TCP,54,865,2024-03-27 02:47:33.590387,1711504053.590386700,,,,,,,,,,60378,443,0x0010,518,2681,
865,192.168.159.238,146.75.53.164,6,TCP,54,866,2024-03-27 02:47:33.590393,1711504053.590392900,,,,,,,,,,60378,443,0x0010,518,3691,
866,192.168.159.238,146.75.53.164,6,TLS,147,867,2024-03-27 02:47:33.591684,1711504053.591683700,,,,,,,,,,60378,443,0x0018,518,3691,TLS_Packet_Captured
867,146.75.53.164,192.168.159.238,6,TCP,54,868,2024-03-27 02:47:33.593068,1711504053.593068200,,,,,,,,,,443,60378,0x0010,1,518,
868,192.168.159.238,146.75.53.164,6,TCP,54,869,2024-03-27 02:47:33.593074,1711504053.593074100,,,,,,,,,,60378,443,0x0010,611,3691,
869,146.75.53.164,192.168.159.238,6,TLS,105,870,2024-03-27 02:47:33.635737,1711504053.635737000,,,,,,,,,,443,60378,0x0018,3691,611,TLS_Packet_Captured
870,192.168.159.238,146.75.53.164,6,TCP,54,871,2024-03-27 02:47:33.635756,1711504053.635756000,,,,,,,,,,60378,443,0x0010,611,3742,
871,192.168.159.238,146.75.53.164,6,TLS,229,872,2024-03-27 02:47:33.637155,1711504053.637154600,,,,,,,,,,60378,443,0x0018,611,3742,TLS_Packet_Captured
872,146.75.53.164,192.168.159.238,6,TCP,54,873,2024-03-27 02:47:33.642579,1711504053.642579200,,,,,,,,,,443,60378,0x0010,3691,611,
873,146.75.53.164,192.168.159.238,6,TLS,2524,874,2024-03-27 02:47:33.697588,1711504053.697587700,,,,,,,,,,443,60378,0x0018,3742,786,TLS_Packet_Captured
874,146.75.53.164,192.168.159.238,6,TLS,2734,875,2024-03-27 02:47:33.697588,1711504053.697587900,,,,,,,,,,443,60378,0x0018,6212,786,TLS_Packet_Captured
875,146.75.53.164,192.168.159.238,6,TCP,2734,876,2024-03-27 02:47:33.697588,1711504053.697587900,,,,,,,,,,443,60378,0x0018,8892,786,
876,146.75.53.164,192.168.159.238,6,TCP,2734,877,2024-03-27 02:47:33.697588,1711504053.697588000,,,,,,,,,,443,60378,0x0018,11572,786,
877,192.168.159.238,146.75.53.164,6,TCP,54,878,2024-03-27 02:47:33.697675,1711504053.697675100,,,,,,,,,,60378,443,0x0010,786,6212,
878,192.168.159.238,146.75.53.164,6,TCP,54,879,2024-03-27 02:47:33.697681,1711504053.697680700,,,,,,,,,,60378,443,0x0010,786,8892,
879,192.168.159.238,146.75.53.164,6,TCP,54,880,2024-03-27 02:47:33.697683,1711504053.697683300,,,,,,,,,,60378,443,0x0010,786,11572,
880,192.168.159.238,146.75.53.164,6,TCP,54,881,2024-03-27 02:47:33.697685,1711504053.697684700,,,,,,,,,,60378,443,0x0010,786,14252,
881,146.75.53.164,192.168.159.238,6,TCP,2734,882,2024-03-27 02:47:33.697688,1711504053.697687900,,,,,,,,,,443,60378,0x0018,14252,786,
882,192.168.159.238,146.75.53.164,6,TCP,54,883,2024-03-27 02:47:33.697690,1711504053.697690200,,,,,,,,,,60378,443,0x0010,786,16932,
883,146.75.53.164,192.168.159.238,6,TCP,2734,884,2024-03-27 02:47:33.697850,1711504053.697849400,,,,,,,,,,443,60378,0x0018,16932,786,
884,192.168.159.238,146.75.53.164,6,TCP,54,885,2024-03-27 02:47:33.697857,1711504053.697856800,,,,,,,,,,60378,443,0x0010,786,19612,
885,146.75.53.164,192.168.159.238,6,TCP,2734,886,2024-03-27 02:47:33.700215,1711504053.700215000,,,,,,,,,,443,60378,0x0018,19612,786,
886,192.168.159.238,146.75.53.164,6,TCP,54,887,2024-03-27 02:47:33.700224,1711504053.700224000,,,,,,,,,,60378,443,0x0010,786,22292,
887,146.75.53.164,192.168.159.238,6,TLS,2734,888,2024-03-27 02:47:33.700548,1711504053.700547900,,,,,,,,,,443,60378,0x0018,22292,786,TLS_Packet_Captured
888,192.168.159.238,146.75.53.164,6,TCP,54,889,2024-03-27 02:47:33.700554,1711504053.700554300,,,,,,,,,,60378,443,0x0010,786,24972,
889,146.75.53.164,192.168.159.238,6,TCP,54,890,2024-03-27 02:47:33.702633,1711504053.702632900,,,,,,,,,,443,60378,0x0010,3742,786,
890,146.75.53.164,192.168.159.238,6,TCP,2734,891,2024-03-27 02:47:33.708903,1711504053.708903100,,,,,,,,,,443,60378,0x0018,24972,786,
891,146.75.53.164,192.168.159.238,6,TCP,2734,892,2024-03-27 02:47:33.708903,1711504053.708903200,,,,,,,,,,443,60378,0x0018,27652,786,
892,146.75.53.164,192.168.159.238,6,TCP,2734,893,2024-03-27 02:47:33.708903,1711504053.708903200,,,,,,,,,,443,60378,0x0018,30332,786,
893,192.168.159.238,146.75.53.164,6,TCP,54,894,2024-03-27 02:47:33.708914,1711504053.708913500,,,,,,,,,,60378,443,0x0010,786,27652,
894,192.168.159.238,146.75.53.164,6,TCP,54,895,2024-03-27 02:47:33.708934,1711504053.708934200,,,,,,,,,,60378,443,0x0010,786,30332,
895,192.168.159.238,146.75.53.164,6,TCP,54,896,2024-03-27 02:47:33.709013,1711504053.709012700,,,,,,,,,,60378,443,0x0010,786,33012,
896,146.75.53.164,192.168.159.238,6,TCP,2734,897,2024-03-27 02:47:33.710940,1711504053.710940400,,,,,,,,,,443,60378,0x0018,33012,786,
897,192.168.159.238,146.75.53.164,6,TCP,54,898,2024-03-27 02:47:33.710984,1711504053.710983700,,,,,,,,,,60378,443,0x0010,786,35692,
898,146.75.53.164,192.168.159.238,6,TCP,1394,899,2024-03-27 02:47:33.711102,1711504053.711101600,,,,,,,,,,443,60378,0x0010,35692,786,
899,146.75.53.164,192.168.159.238,6,TCP,1394,900,2024-03-27 02:47:33.711469,1711504053.711468600,,,,,,,,,,443,60378,0x0018,37032,786,
900,146.75.53.164,192.168.159.238,6,TLS,2734,901,2024-03-27 02:47:33.711469,1711504053.711468700,,,,,,,,,,443,60378,0x0018,38372,786,TLS_Packet_Captured
901,146.75.53.164,192.168.159.238,6,TCP,1394,902,2024-03-27 02:47:33.711469,1711504053.711468700,,,,,,,,,,443,60378,0x0010,41052,786,
