,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
106,172.20.146.77,204.79.197.203,6,TCP,54,107,2024-03-28 01:41:21.298479,1711586481.298478700,,,,,,,,,,60202,443,0x0010,847,6160,
107,172.20.146.77,204.79.197.203,6,TLS,499,108,2024-03-28 01:41:21.300584,1711586481.300583500,,,,,,,,,,60202,443,0x0018,847,6160,TLS_Packet_Captured
108,204.79.197.203,172.20.146.77,6,TCP,54,109,2024-03-28 01:41:21.350121,1711586481.350121500,,,,,,,,,,443,60202,0x0010,6160,1292,
109,204.79.197.203,172.20.146.77,6,TLS,1394,110,2024-03-28 01:41:21.390019,1711586481.390019200,,,,,,,,,,443,60202,0x0010,6160,1292,TLS_Packet_Captured
110,204.79.197.203,172.20.146.77,6,TCP,366,111,2024-03-28 01:41:21.390019,1711586481.390019400,,,,,,,,,,443,60202,0x0018,8840,1292,
111,204.79.197.203,172.20.146.77,6,DATA,1394,112,2024-03-28 01:41:21.390019,1711586481.390019400,,,,,,,,,,443,60202,0x0010,7500,1292,
112,172.20.146.77,204.79.197.203,6,TCP,66,113,2024-03-28 01:41:21.390045,1711586481.390045100,,,,,,,,,,60202,443,0x0010,1292,7500,
113,172.20.146.77,204.79.197.203,6,TCP,54,114,2024-03-28 01:41:21.390050,1711586481.390050400,,,,,,,,,,60202,443,0x0010,1292,9152,
114,204.79.197.203,172.20.146.77,6,TLS,152,115,2024-03-28 01:41:21.390516,1711586481.390516000,,,,,,,,,,443,60202,0x0018,10492,1292,TLS_Packet_Captured
115,204.79.197.203,172.20.146.77,6,TCP,1394,116,2024-03-28 01:41:21.390516,1711586481.390516100,,,,,,,,,,443,60202,0x0010,9152,1292,
116,204.79.197.203,172.20.146.77,6,TLS,505,117,2024-03-28 01:41:21.390516,1711586481.390516200,,,,,,,,,,443,60202,0x0018,10590,1292,TLS_Packet_Captured
117,204.79.197.203,172.20.146.77,6,TLS,2734,118,2024-03-28 01:41:21.390516,1711586481.390516200,,,,,,,,,,443,60202,0x0010,11041,1292,TLS_Packet_Captured
118,204.79.197.203,172.20.146.77,6,TCP,110,119,2024-03-28 01:41:21.390516,1711586481.390516200,,,,,,,,,,443,60202,0x0018,15061,1292,
119,204.79.197.203,172.20.146.77,6,DATA,1394,120,2024-03-28 01:41:21.390516,1711586481.390516200,,,,,,,,,,443,60202,0x0010,13721,1292,
120,172.20.146.77,204.79.197.203,6,TCP,66,121,2024-03-28 01:41:21.390531,1711586481.390531200,,,,,,,,,,60202,443,0x0010,1292,9152,
121,172.20.146.77,204.79.197.203,6,TCP,54,122,2024-03-28 01:41:21.390536,1711586481.390535600,,,,,,,,,,60202,443,0x0010,1292,10590,
122,172.20.146.77,204.79.197.203,6,TCP,66,123,2024-03-28 01:41:21.390539,1711586481.390538800,,,,,,,,,,60202,443,0x0010,1292,13721,
123,172.20.146.77,204.79.197.203,6,TCP,54,124,2024-03-28 01:41:21.390541,1711586481.390540600,,,,,,,,,,60202,443,0x0010,1292,15117,
124,204.79.197.203,172.20.146.77,6,TLS,139,125,2024-03-28 01:41:21.390895,1711586481.390895300,,,,,,,,,,443,60202,0x0018,15117,1292,TLS_Packet_Captured
125,204.79.197.203,172.20.146.77,6,TLS,94,126,2024-03-28 01:41:21.390895,1711586481.390895400,,,,,,,,,,443,60202,0x0018,15202,1292,TLS_Packet_Captured
126,204.79.197.203,172.20.146.77,6,TLS,4131,127,2024-03-28 01:41:21.390896,1711586481.390895500,,,,,,,,,,443,60202,0x0018,15242,1292,TLS_Packet_Captured
127,204.79.197.203,172.20.146.77,6,TLS,136,128,2024-03-28 01:41:21.390896,1711586481.390895500,,,,,,,,,,443,60202,0x0018,19319,1292,TLS_Packet_Captured
128,172.20.146.77,204.79.197.203,6,TCP,54,129,2024-03-28 01:41:21.391033,1711586481.391033000,,,,,,,,,,60202,443,0x0010,1292,19401,
129,204.79.197.203,172.20.146.77,6,TLS,2734,130,2024-03-28 01:41:21.391490,1711586481.391490500,,,,,,,,,,443,60202,0x0010,19401,1292,TLS_Packet_Captured
130,204.79.197.203,172.20.146.77,6,TCP,110,131,2024-03-28 01:41:21.391491,1711586481.391490600,,,,,,,,,,443,60202,0x0018,23421,1292,
131,204.79.197.203,172.20.146.77,6,DATA,1394,132,2024-03-28 01:41:21.391491,1711586481.391490600,,,,,,,,,,443,60202,0x0010,22081,1292,
132,204.79.197.203,172.20.146.77,6,TLS,139,133,2024-03-28 01:41:21.391491,1711586481.391490700,,,,,,,,,,443,60202,0x0018,23477,1292,TLS_Packet_Captured
133,204.79.197.203,172.20.146.77,6,TLS,94,134,2024-03-28 01:41:21.391491,1711586481.391490700,,,,,,,,,,443,60202,0x0018,23562,1292,TLS_Packet_Captured
134,204.79.197.203,172.20.146.77,6,TLS,2734,135,2024-03-28 01:41:21.391491,1711586481.391490700,,,,,,,,,,443,60202,0x0010,23602,1292,TLS_Packet_Captured
135,172.20.146.77,204.79.197.203,6,TCP,54,136,2024-03-28 01:41:21.391499,1711586481.391498800,,,,,,,,,,60202,443,0x0010,1292,22081,
136,172.20.146.77,204.79.197.203,6,TCP,66,137,2024-03-28 01:41:21.391504,1711586481.391504100,,,,,,,,,,60202,443,0x0010,1292,22081,
137,172.20.146.77,204.79.197.203,6,TCP,54,138,2024-03-28 01:41:21.391506,1711586481.391506000,,,,,,,,,,60202,443,0x0010,1292,23477,
138,204.79.197.203,172.20.146.77,6,TCP,111,139,2024-03-28 01:41:21.391509,1711586481.391508600,,,,,,,,,,443,60202,0x0018,27622,1292,
139,172.20.146.77,204.79.197.203,6,TCP,66,140,2024-03-28 01:41:21.391510,1711586481.391510100,,,,,,,,,,60202,443,0x0010,1292,26282,
140,204.79.197.203,172.20.146.77,6,DATA,1394,141,2024-03-28 01:41:21.395744,1711586481.395743500,,,,,,,,,,443,60202,0x0010,26282,1292,
141,204.79.197.203,172.20.146.77,6,TLS,136,142,2024-03-28 01:41:21.395744,1711586481.395744200,,,,,,,,,,443,60202,0x0018,27679,1292,TLS_Packet_Captured
142,172.20.146.77,204.79.197.203,6,TCP,54,143,2024-03-28 01:41:21.395767,1711586481.395767400,,,,,,,,,,60202,443,0x0010,1292,27679,
143,204.79.197.203,172.20.146.77,6,TLS,2734,144,2024-03-28 01:41:21.396971,1711586481.396970900,,,,,,,,,,443,60202,0x0010,27761,1292,TLS_Packet_Captured
144,204.79.197.203,172.20.146.77,6,TCP,110,145,2024-03-28 01:41:21.396971,1711586481.396971000,,,,,,,,,,443,60202,0x0018,31781,1292,
145,204.79.197.203,172.20.146.77,6,DATA,1394,146,2024-03-28 01:41:21.396971,1711586481.396971000,,,,,,,,,,443,60202,0x0010,30441,1292,
146,204.79.197.203,172.20.146.77,6,TLS,139,147,2024-03-28 01:41:21.396971,1711586481.396971100,,,,,,,,,,443,60202,0x0018,31837,1292,TLS_Packet_Captured
