,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
146,142.250.180.174,172.20.146.77,6,TLS,2542,147,2024-03-28 01:42:33.688184,1711586553.688183600,,,,,,,,,,443,46546,0x0018,113972,1165,TLS_Packet_Captured
147,172.20.146.77,142.250.180.174,6,TCP,54,148,2024-03-28 01:42:33.688200,1711586553.688199600,,,,,,,,,,46546,443,0x0010,1165,108504,
148,172.20.146.77,142.250.180.174,6,TCP,54,149,2024-03-28 01:42:33.688229,1711586553.688228600,,,,,,,,,,46546,443,0x0010,1165,110239,
149,172.20.146.77,142.250.180.174,6,TCP,54,150,2024-03-28 01:42:33.688232,1711586553.688231900,,,,,,,,,,46546,443,0x0010,1165,111418,
150,172.20.146.77,142.250.180.174,6,TCP,54,151,2024-03-28 01:42:33.688234,1711586553.688233500,,,,,,,,,,46546,443,0x0010,1165,112758,
151,172.20.146.77,142.250.180.174,6,TCP,54,152,2024-03-28 01:42:33.688235,1711586553.688235300,,,,,,,,,,46546,443,0x0010,1165,113972,
152,142.250.180.174,172.20.146.77,6,TLS,1394,153,2024-03-28 01:42:33.688314,1711586553.688314200,,,,,,,,,,443,46546,0x0018,116460,1165,TLS_Packet_Captured
153,142.250.180.174,172.20.146.77,6,TLS,1394,154,2024-03-28 01:42:33.688314,1711586553.688314300,,,,,,,,,,443,46546,0x0018,117800,1165,TLS_Packet_Captured
154,172.20.146.77,142.250.180.174,6,TCP,54,155,2024-03-28 01:42:33.688320,1711586553.688319700,,,,,,,,,,46546,443,0x0010,1165,116460,
155,172.20.146.77,142.250.180.174,6,TCP,54,156,2024-03-28 01:42:33.688324,1711586553.688323900,,,,,,,,,,46546,443,0x0010,1165,119140,
156,142.250.180.174,172.20.146.77,6,TLS,1394,157,2024-03-28 01:42:33.688372,1711586553.688372200,,,,,,,,,,443,46546,0x0018,119140,1165,TLS_Packet_Captured
157,142.250.180.174,172.20.146.77,6,TLS,2734,158,2024-03-28 01:42:33.688372,1711586553.688372300,,,,,,,,,,443,46546,0x0018,120480,1165,TLS_Packet_Captured
158,172.20.146.77,142.250.180.174,6,TCP,54,159,2024-03-28 01:42:33.688381,1711586553.688381200,,,,,,,,,,46546,443,0x0010,1165,120480,
159,172.20.146.77,142.250.180.174,6,TCP,54,160,2024-03-28 01:42:33.688385,1711586553.688385100,,,,,,,,,,46546,443,0x0010,1165,123160,
