,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls
51,23.10.245.38,172.20.146.77,6,TLS,4074,52,2024-03-28 01:35:53.241775,1711586153.241774700,,,,,,,,,,443,51198,0x0018,52491,763,TLS_Packet_Captured
52,23.10.245.38,172.20.146.77,6,TCP,4074,53,2024-03-28 01:35:53.241775,1711586153.241774700,,,,,,,,,,443,51198,0x0018,56511,763,
53,23.10.245.38,172.20.146.77,6,TCP,4074,54,2024-03-28 01:35:53.241775,1711586153.241774700,,,,,,,,,,443,51198,0x0018,60531,763,
54,172.20.146.77,23.10.245.38,6,TCP,54,55,2024-03-28 01:35:53.241807,1711586153.241806600,,,,,,,,,,51198,443,0x0010,763,56511,
55,172.20.146.77,23.10.245.38,6,TCP,54,56,2024-03-28 01:35:53.241855,1711586153.241855000,,,,,,,,,,51198,443,0x0010,763,64551,
56,23.10.245.38,172.20.146.77,6,TCP,4074,57,2024-03-28 01:35:53.241996,1711586153.241995600,,,,,,,,,,443,51198,0x0018,64551,763,
57,172.20.146.77,23.10.245.38,6,TCP,54,58,2024-03-28 01:35:53.242049,1711586153.242049500,,,,,,,,,,51198,443,0x0010,763,68571,
58,23.10.245.38,172.20.146.77,6,TCP,4074,59,2024-03-28 01:35:53.244871,1711586153.244871400,,,,,,,,,,443,51198,0x0018,68571,763,
59,23.10.245.38,172.20.146.77,6,TLS,4074,60,2024-03-28 01:35:53.244872,1711586153.244871700,,,,,,,,,,443,51198,0x0018,72591,763,TLS_Packet_Captured
60,23.10.245.38,172.20.146.77,6,TCP,1394,61,2024-03-28 01:35:53.244872,1711586153.244871700,,,,,,,,,,443,51198,0x0010,76611,763,
61,172.20.146.77,23.10.245.38,6,TCP,54,62,2024-03-28 01:35:53.244903,1711586153.244903100,,,,,,,,,,51198,443,0x0010,763,72591,
62,172.20.146.77,23.10.245.38,6,TCP,54,63,2024-03-28 01:35:53.244957,1711586153.244956900,,,,,,,,,,51198,443,0x0010,763,76611,
63,172.20.146.77,23.10.245.38,6,TCP,54,64,2024-03-28 01:35:53.244961,1711586153.244960700,,,,,,,,,,51198,443,0x0010,763,77951,
64,23.10.245.38,172.20.146.77,6,TCP,1394,65,2024-03-28 01:35:53.245320,1711586153.245319900,,,,,,,,,,443,51198,0x0018,77951,763,
65,23.10.245.38,172.20.146.77,6,TLS,370,66,2024-03-28 01:35:53.245320,1711586153.245320200,,,,,,,,,,443,51198,0x0018,79291,763,TLS_Packet_Captured
66,172.20.146.77,23.10.245.38,6,TCP,54,67,2024-03-28 01:35:53.245337,1711586153.245336800,,,,,,,,,,51198,443,0x0010,763,79291,
67,172.20.146.77,23.10.245.38,6,TCP,54,68,2024-03-28 01:35:53.245342,1711586153.245341800,,,,,,,,,,51198,443,0x0010,763,79607,
68,172.20.146.77,172.20.144.1,17,DNS,72,69,2024-03-28 01:35:53.246449,1711586153.246448800,www.ndtv.com,,1,0x0001,1,0,0,48679,53,,,,,,
69,172.20.146.77,172.20.144.1,17,DNS,72,70,2024-03-28 01:35:53.246454,1711586153.246453900,www.ndtv.com,,28,0x0001,1,0,0,48679,53,,,,,,
70,172.20.144.1,172.20.146.77,17,DNS,100,71,2024-03-28 01:35:53.247191,1711586153.247190800,www.ndtv.com,www.ndtv.com,1,0x0001,1,1,0,53,48679,,,,,,
71,172.20.144.1,172.20.146.77,17,DNS,140,72,2024-03-28 01:35:53.247401,1711586153.247401400,www.ndtv.com,www.ndtv.com,28,0x0001,1,2,0,53,48679,,,,,,
