,source_ip,destination_ip,protocol,top_layer,packet_length,packet_number,capture_time,timestamp,source_port,destination_port,tcp_flags,sequence_number,acknowledgement,tls,dns_query,dns_response,dns_type,dns_class,query_count,answer_count,authority_count,udp_source_port,udp_destination_port
508,23.51.246.151,172.20.146.77,6,TCP,1394,509,2024-03-28 01:34:35.157116,1711586075.157115900,443,38684,0x0018,148173,822,,,,,,,,,,
509,23.51.246.151,172.20.146.77,6,TCP,758,510,2024-03-28 01:34:35.157116,1711586075.157116000,443,38684,0x0010,149513,822,,,,,,,,,,
510,23.51.246.151,172.20.146.77,6,TLS,6050,511,2024-03-28 01:34:35.157116,1711586075.157116000,443,38684,0x0018,150217,822,TLS_Packet_Captured,,,,,,,,,
511,23.51.246.151,172.20.146.77,6,TCP,6754,512,2024-03-28 01:34:35.157116,1711586075.157116100,443,38684,0x0018,156213,822,,,,,,,,,,
512,172.20.146.77,23.51.246.151,6,TCP,54,513,2024-03-28 01:34:35.157139,1711586075.157139400,38684,443,0x0010,822,149513,,,,,,,,,,
513,172.20.146.77,23.51.246.151,6,TCP,54,514,2024-03-28 01:34:35.157146,1711586075.157146100,38684,443,0x0010,822,150217,,,,,,,,,,
514,172.20.146.77,23.51.246.151,6,TCP,54,515,2024-03-28 01:34:35.157148,1711586075.157147600,38684,443,0x0010,822,156213,,,,,,,,,,
515,172.20.146.77,23.51.246.151,6,TCP,54,516,2024-03-28 01:34:35.157149,1711586075.157149000,38684,443,0x0010,822,162913,,,,,,,,,,
516,23.51.246.151,172.20.146.77,6,TCP,2274,517,2024-03-28 01:34:35.157154,1711586075.157154400,443,38684,0x0018,162913,822,,,,,,,,,,
517,23.51.246.151,172.20.146.77,6,TLS,6754,518,2024-03-28 01:34:35.157154,1711586075.157154400,443,38684,0x0018,165133,822,TLS_Packet_Captured,,,,,,,,,
518,23.51.246.151,172.20.146.77,6,TCP,4074,519,2024-03-28 01:34:35.157154,1711586075.157154400,443,38684,0x0018,171833,822,,,,,,,,,,
519,172.20.146.77,23.51.246.151,6,TCP,54,520,2024-03-28 01:34:35.157158,1711586075.157158200,38684,443,0x0010,822,165133,,,,,,,,,,
520,172.20.146.77,23.51.246.151,6,TCP,54,521,2024-03-28 01:34:35.157160,1711586075.157159600,38684,443,0x0010,822,171833,,,,,,,,,,
521,172.20.146.77,23.51.246.151,6,TCP,54,522,2024-03-28 01:34:35.157161,1711586075.157161400,38684,443,0x0010,822,175853,,,,,,,,,,
522,23.51.246.151,172.20.146.77,6,TLS,5238,523,2024-03-28 01:34:35.157165,1711586075.157165100,443,38684,0x0018,175853,822,TLS_Packet_Captured,,,,,,,,,
523,172.20.146.77,23.51.246.151,6,TCP,54,524,2024-03-28 01:34:35.157167,1711586075.157167100,38684,443,0x0010,822,181037,,,,,,,,,,
524,23.51.246.151,172.20.146.77,6,TCP,2734,525,2024-03-28 01:34:35.171621,1711586075.171621300,443,38684,0x0010,181037,822,,,,,,,,,,
525,23.51.246.151,172.20.146.77,6,TCP,230,526,2024-03-28 01:34:35.171622,1711586075.171621700,443,38684,0x0018,185057,822,,,,,,,,,,
526,172.20.146.77,23.51.246.151,6,TCP,54,527,2024-03-28 01:34:35.171644,1711586075.171644000,38684,443,0x0010,822,183717,,,,,,,,,,
527,172.20.146.77,23.51.246.151,6,TCP,66,528,2024-03-28 01:34:35.171674,1711586075.171673600,38684,443,0x0010,822,183717,,,,,,,,,,
528,23.51.246.151,172.20.146.77,6,TCP,1394,529,2024-03-28 01:34:35.172488,1711586075.172488500,443,38684,0x0010,183717,822,,,,,,,,,,
529,23.51.246.151,172.20.146.77,6,TCP,5414,530,2024-03-28 01:34:35.172489,1711586075.172488600,443,38684,0x0018,185233,822,,,,,,,,,,
530,23.51.246.151,172.20.146.77,6,TLS,4074,531,2024-03-28 01:34:35.172489,1711586075.172488600,443,38684,0x0018,190593,822,TLS_Packet_Captured,,,,,,,,,
531,172.20.146.77,23.51.246.151,6,TCP,54,532,2024-03-28 01:34:35.172521,1711586075.172520600,38684,443,0x0010,822,185233,,,,,,,,,,
532,172.20.146.77,23.51.246.151,6,TCP,54,533,2024-03-28 01:34:35.172524,1711586075.172524300,38684,443,0x0010,822,190593,,,,,,,,,,
533,172.20.146.77,23.51.246.151,6,TCP,54,534,2024-03-28 01:34:35.172526,1711586075.172526000,38684,443,0x0010,822,194613,,,,,,,,,,
534,23.51.246.151,172.20.146.77,6,TCP,2114,535,2024-03-28 01:34:35.172529,1711586075.172529500,443,38684,0x0018,194613,822,,,,,,,,,,
535,172.20.146.77,23.51.246.151,6,TCP,54,536,2024-03-28 01:34:35.172531,1711586075.172531300,38684,443,0x0010,822,196673,,,,,,,,,,
536,23.51.246.151,172.20.146.77,6,TLS,8094,537,2024-03-28 01:34:35.173348,1711586075.173348100,443,38684,0x0018,196673,822,TLS_Packet_Captured,,,,,,,,,
537,23.51.246.151,172.20.146.77,6,TCP,3370,538,2024-03-28 01:34:35.173348,1711586075.173348200,443,38684,0x0018,204713,822,,,,,,,,,,
538,172.20.146.77,23.51.246.151,6,TCP,54,539,2024-03-28 01:34:35.173353,1711586075.173353100,38684,443,0x0010,822,204713,,,,,,,,,,
539,172.20.146.77,23.51.246.151,6,TCP,54,540,2024-03-28 01:34:35.173355,1711586075.173354900,38684,443,0x0010,822,208029,,,,,,,,,,
540,23.51.246.151,172.20.146.77,6,TCP,1394,541,2024-03-28 01:34:35.173356,1711586075.173355900,443,38684,0x0010,208029,822,,,,,,,,,,
541,172.20.146.77,23.51.246.151,6,TCP,54,542,2024-03-28 01:34:35.173357,1711586075.173357500,38684,443,0x0010,822,209369,,,,,,,,,,
542,23.51.246.151,172.20.146.77,6,TCP,934,543,2024-03-28 01:34:35.173573,1711586075.173573300,443,38684,0x0018,209369,822,,,,,,,,,,
543,23.51.246.151,172.20.146.77,6,TCP,1662,544,2024-03-28 01:34:35.173573,1711586075.173573400,443,38684,0x0018,210249,822,,,,,,,,,,
544,172.20.146.77,23.51.246.151,6,TCP,54,545,2024-03-28 01:34:35.173589,1711586075.173588700,38684,443,0x0010,822,210249,,,,,,,,,,
545,172.20.146.77,23.51.246.151,6,TCP,54,546,2024-03-28 01:34:35.173648,1711586075.173647800,38684,443,0x0010,822,211857,,,,,,,,,,
546,23.51.246.151,172.20.146.77,6,TCP,5146,547,2024-03-28 01:34:35.177082,1711586075.177082000,443,38684,0x0018,211857,822,,,,,,,,,,
547,172.20.146.77,23.51.246.151,6,TCP,54,548,2024-03-28 01:34:35.177104,1711586075.177104200,38684,443,0x0010,822,216949,,,,,,,,,,
548,23.51.246.151,172.20.146.77,6,TLS,2734,549,2024-03-28 01:34:35.179627,1711586075.179627300,443,38684,0x0010,216949,822,TLS_Packet_Captured,,,,,,,,,
549,172.20.146.77,23.51.246.151,6,TCP,54,550,2024-03-28 01:34:35.179642,1711586075.179641900,38684,443,0x0010,822,219629,,,,,,,,,,
550,23.51.246.151,172.20.146.77,6,TCP,6578,551,2024-03-28 01:34:35.180446,1711586075.180445900,443,38684,0x0018,219629,822,,,,,,,,,,
551,23.51.246.151,172.20.146.77,6,TCP,5414,552,2024-03-28 01:34:35.180446,1711586075.180446300,443,38684,0x0010,226153,822,,,,,,,,,,
552,172.20.146.77,23.51.246.151,6,TCP,54,553,2024-03-28 01:34:35.180459,1711586075.180458800,38684,443,0x0010,822,226153,,,,,,,,,,
553,172.20.146.77,23.51.246.151,6,TCP,54,554,2024-03-28 01:34:35.180462,1711586075.180462000,38684,443,0x0010,822,231513,,,,,,,,,,
554,23.51.246.151,172.20.146.77,6,TLS,2734,555,2024-03-28 01:34:35.189698,1711586075.189697600,443,38684,0x0010,231513,822,TLS_Packet_Captured,,,,,,,,,
555,172.20.146.77,23.51.246.151,6,TCP,54,556,2024-03-28 01:34:35.189730,1711586075.189729600,38684,443,0x0010,822,234193,,,,,,,,,,
556,23.51.246.151,172.20.146.77,6,TCP,1394,557,2024-03-28 01:34:35.190677,1711586075.190677200,443,38684,0x0018,234193,822,,,,,,,,,,
557,23.51.246.151,172.20.146.77,6,TLS,7198,558,2024-03-28 01:34:35.190677,1711586075.190677400,443,38684,0x0018,235533,822,TLS_Packet_Captured,,,,,,,,,
558,23.51.246.151,172.20.146.77,6,TCP,2734,559,2024-03-28 01:34:35.190677,1711586075.190677400,443,38684,0x0010,242677,822,,,,,,,,,,
559,172.20.146.77,23.51.246.151,6,TCP,54,560,2024-03-28 01:34:35.190695,1711586075.190695000,38684,443,0x0010,822,235533,,,,,,,,,,
560,172.20.146.77,23.51.246.151,6,TCP,54,561,2024-03-28 01:34:35.190699,1711586075.190699300,38684,443,0x0010,822,242677,,,,,,,,,,
561,172.20.146.77,23.51.246.151,6,TCP,54,562,2024-03-28 01:34:35.190701,1711586075.190700700,38684,443,0x0010,822,245357,,,,,,,,,,
562,23.51.246.151,172.20.146.77,6,TLS,4774,563,2024-03-28 01:34:35.190819,1711586075.190818500,443,38684,0x0018,245357,822,TLS_Packet_Captured,,,,,,,,,
563,172.20.146.77,23.51.246.151,6,TCP,54,564,2024-03-28 01:34:35.190846,1711586075.190846300,38684,443,0x0010,822,250077,,,,,,,,,,
564,172.20.146.77,23.51.246.151,6,TCP,54,565,2024-03-28 01:34:35.211167,1711586075.211166700,38682,443,0x0011,822,250135,,,,,,,,,,
565,172.20.146.77,23.51.246.151,6,TCP,54,566,2024-03-28 01:34:35.233212,1711586075.233212400,38684,443,0x0011,822,250077,,,,,,,,,,
566,23.51.246.151,172.20.146.77,6,TLS,85,567,2024-03-28 01:34:35.264778,1711586075.264777900,443,38682,0x0018,250135,823,TLS_Packet_Captured,,,,,,,,,
567,23.51.246.151,172.20.146.77,6,TCP,54,568,2024-03-28 01:34:35.264778,1711586075.264778000,443,38682,0x0011,250166,823,,,,,,,,,,
568,172.20.146.77,23.51.246.151,6,TCP,54,569,2024-03-28 01:34:35.264804,1711586075.264804400,38682,443,0x0004,823,0,,,,,,,,,,
569,172.20.146.77,23.51.246.151,6,TCP,54,570,2024-03-28 01:34:35.264856,1711586075.264855700,38682,443,0x0004,823,0,,,,,,,,,,
570,23.51.246.151,172.20.146.77,6,TLS,85,571,2024-03-28 01:34:35.275488,1711586075.275487700,443,38684,0x0018,250077,823,TLS_Packet_Captured,,,,,,,,,
571,23.51.246.151,172.20.146.77,6,TCP,54,572,2024-03-28 01:34:35.275488,1711586075.275487900,443,38684,0x0011,250108,823,,,,,,,,,,
572,172.20.146.77,23.51.246.151,6,TCP,54,573,2024-03-28 01:34:35.275515,1711586075.275515300,38684,443,0x0004,823,0,,,,,,,,,,
573,172.20.146.77,23.51.246.151,6,TCP,54,574,2024-03-28 01:34:35.275522,1711586075.275522300,38684,443,0x0004,823,0,,,,,,,,,,
574,172.20.144.1,172.20.159.255,17,DATA,86,575,2024-03-28 01:34:37.947813,1711586077.947812600,,,,,,,,,,,,,,57621,57621
575,172.20.144.1,172.20.159.255,17,DATA,86,576,2024-03-28 01:34:38.081058,1711586078.081057900,,,,,,,,,,,,,,57621,57621
576,172.20.144.1,172.20.159.255,17,DATA,86,579,2024-03-28 01:34:41.093777,1711586081.093776600,,,,,,,,,,,,,,57621,57621
